,pop,phage,immune,vulnerable,richness,phageRichness,pS,b,a,c,beta,adsp,d,m,l,popinit,phageinit
669,1612734.7470830085,145178587.268217,663541.982268946,888997.5961215189,20.0,533.0,1e-06,1.3,10000000.0,0.0011388462037672385,86.0,1.052474550528445e-09,0.1,3.532783675569146e-07,0.9,9876698.265203357,389650.85464201256
670,1926424.7226217745,0.0,1926424.7226217745,0.0,2.0,109.0,1e-06,1.3,10000000.0,0.08258271364447882,166.0,4.109333736021919e-08,0.1,5.384287632377521e-07,0.9,194989.20146356407,245597.52205475408
671,2974311.2854974186,0.0,2974311.2854974186,0.0,6.0,36.0,1e-06,1.3,10000000.0,0.0019760549617369445,141.0,1.0251086329331503e-08,0.1,6.899396221892101e-08,0.9,3321471.970984526,468360.70928530616
672,2973684.880253453,0.0,2719033.3793822043,254646.54807523685,12.0,9.0,1e-06,1.3,10000000.0,0.002212415595801657,80.0,2.002524449585645e-09,0.1,4.1095668377433705e-09,0.9,127962.08369433736,202110.00881853062
673,2737029.3583291816,0.0,2737029.3583291816,0.0,9.0,2.0,1e-06,1.3,10000000.0,0.020228510897706446,88.0,6.700237199124248e-09,0.1,3.5590018403373728e-09,0.9,6099182.027435038,284940.29862049967
674,2970698.0310853454,0.0,2970698.0310853454,0.0,3.0,2.0,1e-06,1.3,10000000.0,0.002253997608819529,150.0,6.1084843450878315e-09,0.1,1.6176899109193488e-09,0.9,8034061.487549472,107764.77469819023
675,2970485.2482032585,0.0,2970485.2482032585,0.0,7.0,2.0,1e-06,1.3,10000000.0,0.0022703655228262774,174.0,3.310511590109233e-08,0.1,2.18318672757128e-09,0.9,2942387.5225672186,119482.11170918994
676,2058031.5760264436,0.0,2058031.5760264436,0.0,2.0,3.0,1e-06,1.3,10000000.0,0.0724591095364273,125.0,1.020640663633964e-08,0.1,3.6264755548467965e-09,0.9,152263.90267041413,6118695.669630142
677,2764551.1639238335,0.0,2764551.1639238335,0.0,8.0,139.0,1e-06,1.3,10000000.0,0.018111448928935826,195.0,2.807903399554708e-08,0.1,1.1323590459442404e-07,0.9,4063491.2044609366,3254236.8754746546
678,1865450.185902732,0.0,1865450.185902732,0.0,5.0,4.0,1e-06,1.3,10000000.0,0.08727306262286676,164.0,6.096885419168104e-09,0.1,2.8892365255434126e-09,0.9,357974.18414530513,1069433.3728673116
679,2683586.636158292,0.0,2683586.636158292,0.0,5.0,1.0,1e-06,1.3,10000000.0,0.024339489526285247,103.0,3.330872839190636e-08,0.1,3.4367799308741852e-09,0.9,327507.36694337445,1172007.5455761498
680,2986778.8255453017,0.0,2986778.8255453017,0.0,4.0,2.0,1e-06,1.3,10000000.0,0.0010170134195921783,156.0,7.744721830793378e-09,0.1,2.0637726262424557e-09,0.9,375643.1807592499,288698.7238057448
681,2976324.327493983,470308.1710561902,2219847.1163526326,756561.9156123346,18.0,62.0,1e-06,1.3,10000000.0,0.0021651014014333852,82.0,1.2364560989920979e-09,0.1,3.9535215085989265e-08,0.9,2085301.4135254994,1432165.5307238623
682,2733154.6286994424,0.0,2733154.6286994424,0.0,5.0,3.0,1e-06,1.3,10000000.0,0.020526567023119835,188.0,1.8095488541279967e-09,0.1,2.7450195498136862e-09,0.9,247544.62502792478,5395045.557486079
683,0.0,0.0,0.0,0.0,1.0,27.0,1e-06,1.3,10000000.0,0.0051733177249376205,66.0,2.582065636262739e-08,0.1,2.602582176678286e-07,0.9,278111.9524827948,1213785.0872322025
684,2821578.591427511,0.0,2821578.591427511,0.0,8.0,2.0,1e-06,1.3,10000000.0,0.01372472373634537,61.0,2.8377220993192053e-08,0.1,1.4771119528475207e-09,0.9,5240866.6963152215,4940801.83021721
