,id,pop,phage,immune,susceptible,richness,phageRichness,pS,b,a,c,f,beta,adsp,d,m,l,popinit,phageinit,nodf,Q
14,a6be3e96-6bf4-11eb-bd30-1bd471c35062,187873.1762319237,1029857.4574847727,86955.618966853,100917.55726507069,2,4,1.3468075817545195e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.8745955986895403e-09,0.9,100000.0,10000000.0,0,
15,a6bf3dc8-6bf4-11eb-bd30-1bd471c35062,187992.9539706799,1010531.897037771,87091.92006671027,100901.03390396963,2,2,5.425435899077405e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.5480574403865856e-09,0.9,100000.0,10000000.0,0,
16,a6c0339a-6bf4-11eb-bd30-1bd471c35062,182414.95315324602,1735351.5387778024,124833.05803107649,57581.89512216953,2,12,1.0579628080072766e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.3484444957367556e-09,0.9,100000.0,10000000.0,31.34328,0.2040816
17,a6c12a16-6bf4-11eb-bd30-1bd471c35062,188006.60434606674,1009408.3508444473,86939.30395117874,101067.300394888,6,11,5.665495880763416e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.1900807485461414e-08,0.9,100000.0,10000000.0,42.85714,0.3209877
18,a6c2210a-6bf4-11eb-bd30-1bd471c35062,101010.10101010089,8990825.688073397,0.0,101010.10101010089,1,8,3.070842465246589e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0972595757206452e-09,0.9,100000.0,10000000.0,,
19,a6c31812-6bf4-11eb-bd30-1bd471c35062,187990.78308845067,1011813.1959523502,86944.44563481589,101046.33745363478,2,2,1.669936056751072e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.240673506452209e-09,0.9,100000.0,10000000.0,0,
20,a6c40de4-6bf4-11eb-bd30-1bd471c35062,180423.25530041882,1539249.439460002,155100.65420870634,25322.601091712477,4,27,4.7806070272648193e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0482979328862168e-08,0.9,100000.0,10000000.0,61.26284,0.3242188
21,a6c508d4-6bf4-11eb-bd30-1bd471c35062,101010.09225380776,8990826.645704977,0.0,101010.09225380776,1,158,3.754717841950822e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.394808737369047e-08,0.9,100000.0,10000000.0,,
22,a6c60072-6bf4-11eb-bd30-1bd471c35062,101010.0693444557,8990829.40722856,0.0,101010.0693444557,1,854,1.9516726186721078e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.934143258442499e-07,0.9,100000.0,10000000.0,,
23,a6c6f6c6-6bf4-11eb-bd30-1bd471c35062,163163.8984332725,3922136.096702965,124995.4750147805,38168.423418491984,4,4057,4.933341214682535e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.323789451933761e-07,0.9,100000.0,10000000.0,44.78849,0.1127968
24,a6c7f1ac-6bf4-11eb-bd30-1bd471c35062,187961.08302078466,1020648.6346313694,86279.19715336579,101681.88586741887,2,5,1.6074997464332178e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.4889446199951568e-09,0.9,100000.0,10000000.0,0,
25,a6c8e6c0-6bf4-11eb-bd30-1bd471c35062,101010.09554715882,8990825.425121257,0.0,101010.09554715882,1,200,3.616656024938954e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.750495622688789e-08,0.9,100000.0,10000000.0,,
26,a6c9dd0a-6bf4-11eb-bd30-1bd471c35062,173801.10986409523,3000578.2059947588,112145.86277448808,61655.24708960714,3,3782,2.6922337850685905e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.701440004959923e-07,0.9,100000.0,10000000.0,49.51849,0.200146
27,a6cad6c4-6bf4-11eb-bd30-1bd471c35062,101010.09779641993,8990825.622570727,0.0,101010.09779641993,1,203,1.579560970600184e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.5973278156191195e-08,0.9,100000.0,10000000.0,,
28,a6cbcc82-6bf4-11eb-bd30-1bd471c35062,101010.10101010464,8990825.688074013,0.0,101010.10101010464,1,22,3.139584538725981e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.507196165001198e-09,0.9,100000.0,10000000.0,,
29,a6ccc196-6bf4-11eb-bd30-1bd471c35062,188009.6566006275,1008425.9914705756,87018.94820353862,100990.70839708888,6,2,7.509879084933817e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.193724516713106e-09,0.9,100000.0,10000000.0,0,
30,a6cdb664-6bf4-11eb-bd30-1bd471c35062,174484.0487832174,2332526.5668958565,148861.7941492807,25622.254633936718,4,14,9.411484511151022e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.837598579149621e-09,0.9,100000.0,10000000.0,38.14433,0.3148148
31,a6ceaac4-6bf4-11eb-bd30-1bd471c35062,183576.65613994852,1703569.0510572211,82046.31142888972,101530.3447110588,18,56,9.222539802752756e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.987742672762429e-08,0.9,100000.0,10000000.0,67.39506,0.2893064
32,a6cfa0f0-6bf4-11eb-bd30-1bd471c35062,182861.49658460406,1569475.2519014368,100142.79875068633,82718.69783391773,5,51,1.0419315147743012e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.4804507881860574e-08,0.9,100000.0,10000000.0,62.56809,0.2515191
33,a6d099ce-6bf4-11eb-bd30-1bd471c35062,187900.0903507791,1017070.7927924481,88311.98182811947,99588.10852265962,4,14,2.340931507408336e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.290043788518062e-09,0.9,100000.0,10000000.0,54.63918,0.1245675
34,a6d18f32-6bf4-11eb-bd30-1bd471c35062,188099.97705357504,993493.1238662231,87174.50900326253,100925.46805031251,4,3,2.2153560931231393e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.420350772857083e-09,0.9,100000.0,10000000.0,44.44444,0.32
35,a6d28270-6bf4-11eb-bd30-1bd471c35062,187979.05844728847,1012806.4758953663,87071.22354982412,100907.83489746434,10,19,9.865733224466602e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.6924713044324614e-08,0.9,100000.0,10000000.0,64.25926,0.1612245
36,a6d37694-6bf4-11eb-bd30-1bd471c35062,101010.08982864783,8990826.325570803,0.0,101010.08982864783,1,446,7.95208245483273e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.752381389884086e-08,0.9,100000.0,10000000.0,,
37,a6d469be-6bf4-11eb-bd30-1bd471c35062,101010.09488752481,8990826.196694834,0.0,101010.09488752481,1,107,1.8335734739122775e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.516560659207388e-08,0.9,100000.0,10000000.0,,
38,a6d55c48-6bf4-11eb-bd30-1bd471c35062,163896.6805679408,4174246.8797926717,96724.81668826782,67171.863879673,3,1634,2.3083943095025382e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.9064094904093256e-07,0.9,100000.0,10000000.0,50.66141,0.3067958
39,a6d6531e-6bf4-11eb-bd30-1bd471c35062,187792.80089235614,1047099.407606964,86184.13886999442,101608.66202236172,10,150,9.444018289397983e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.5785136699612388e-07,0.9,100000.0,10000000.0,65.37236,0.223679
40,a6d74724-6bf4-11eb-bd30-1bd471c35062,185781.6405258985,748275.2949882834,145009.40727077608,40772.23325512242,8,190,2.545031972189591e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0909788658297957e-07,0.9,100000.0,10000000.0,76.08882,0.2011029
41,a6d83a76-6bf4-11eb-bd30-1bd471c35062,101010.10096474331,8990825.679437833,0.0,101010.10096474331,1,132,1.1067884831983923e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.236016082656362e-08,0.9,100000.0,10000000.0,,
42,a6d92c88-6bf4-11eb-bd30-1bd471c35062,101017.53516247476,8984729.378484977,504.3025681009749,100513.23259437378,2,27,2.299261188269353e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.6521053089021445e-09,0.9,100000.0,10000000.0,40.05682,0.2422145
43,a6da1dc8-6bf4-11eb-bd30-1bd471c35062,187994.30842194112,1011804.9786161688,86861.12398152637,101133.18444041476,3,7,5.1730831547771996e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.526883809502113e-09,0.9,100000.0,10000000.0,0,
44,a6db0ec2-6bf4-11eb-bd30-1bd471c35062,101010.08205885057,8990826.769557439,0.06023914129764307,101010.02181970928,2,1089,2.7089425893964507e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.4632537479180704e-07,0.9,100000.0,10000000.0,45.64336,0.2495846
45,a6dc0638-6bf4-11eb-bd30-1bd471c35062,101010.07476120617,8990827.634454096,0.0,101010.07476120617,1,876,1.0024695896594293e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.8919301192665365e-07,0.9,100000.0,10000000.0,,
46,a6dcf872-6bf4-11eb-bd30-1bd471c35062,172155.37894196686,2591081.8189524077,143787.8724764225,28367.506465544364,7,1522,3.9230189672162033e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,7.387759826880539e-07,0.9,100000.0,10000000.0,67.45617,0.2791945
47,a6ddea52-6bf4-11eb-bd30-1bd471c35062,187897.8154515985,1036481.2479160577,85320.04603996665,102577.76941163185,2,8,1.966417430168871e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.882471021024601e-09,0.9,100000.0,10000000.0,0,
48,a6dedcaa-6bf4-11eb-bd30-1bd471c35062,187280.95962242526,1174487.882456382,77905.22352965172,109375.73609277354,6,76,1.9125323014150512e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.7991668879534243e-08,0.9,100000.0,10000000.0,72.6745,0.1942107
49,a6dfcf70-6bf4-11eb-bd30-1bd471c35062,101010.08599701329,8990826.628884139,0.0,101010.08599701329,1,206,1.1365235175921834e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.801765223505711e-08,0.9,100000.0,10000000.0,,
50,a6e0c10a-6bf4-11eb-bd30-1bd471c35062,101010.10163253367,8990825.522046246,0.0,101010.10163253367,2,146,2.449952023998841e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.5750294825400844e-08,0.9,100000.0,10000000.0,23.81447,0.06812284
51,a6e1b74a-6bf4-11eb-bd30-1bd471c35062,101010.10130148768,8990825.723668238,0.0,101010.10130148768,1,137,2.6175925226062974e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.058941727436996e-08,0.9,100000.0,10000000.0,,
52,a6e2a966-6bf4-11eb-bd30-1bd471c35062,101010.10303534832,8990826.188813943,0.0,101010.10303534832,1,837,3.0376734206637287e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.9367154543260003e-07,0.9,100000.0,10000000.0,,
53,a6e3adde-6bf4-11eb-bd30-1bd471c35062,101010.10101010089,8990825.688073404,0.0,101010.10101010089,1,7,9.744392871432569e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.6861708940669326e-09,0.9,100000.0,10000000.0,,
54,a6e49f32-6bf4-11eb-bd30-1bd471c35062,101010.10101010092,8990825.688073391,0.0,101010.10101010092,1,6,2.0752276650843455e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.4180613842467179e-09,0.9,100000.0,10000000.0,,
55,a6e59144-6bf4-11eb-bd30-1bd471c35062,101010.10174359848,8990825.66987021,0.0,101010.10174359848,1,169,1.0850317270676928e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.978213283058612e-08,0.9,100000.0,10000000.0,,
56,a6e682f2-6bf4-11eb-bd30-1bd471c35062,101010.09390477589,8990827.540664162,0.0006430538342101499,101010.09326172205,4,182,6.260207245621857e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.49569377664741e-08,0.9,100000.0,10000000.0,67.19625,0.1519231
57,a6e778ce-6bf4-11eb-bd30-1bd471c35062,101010.1008396922,8990825.704592858,0.0,101010.1008396922,1,97,3.773326960799595e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.2038232017246136e-08,0.9,100000.0,10000000.0,,
58,a6e86b94-6bf4-11eb-bd30-1bd471c35062,101010.10101010095,8990825.68807339,0.0,101010.10101010095,1,7,1.5324555324715727e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.2521067972206448e-09,0.9,100000.0,10000000.0,,
59,a6e95d1a-6bf4-11eb-bd30-1bd471c35062,101010.07457952158,8990828.645276936,0.0,101010.07457952158,1,381,1.5616018817698718e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.218818932995527e-08,0.9,100000.0,10000000.0,,
60,a6ea4d56-6bf4-11eb-bd30-1bd471c35062,188014.7017733113,1007543.0042344856,87035.32392198921,100979.37785132209,2,4,2.1347602580423404e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.660942407301008e-09,0.9,100000.0,10000000.0,0,
61,a6eb3d56-6bf4-11eb-bd30-1bd471c35062,101010.09523850866,8990821.669110682,0.24943670873472001,101009.84580179992,3,1188,3.0788312442758274e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.8831035060459165e-07,0.9,100000.0,10000000.0,60.78731,0.2585882
62,a6ec2f2c-6bf4-11eb-bd30-1bd471c35062,101010.0998460518,8990826.455724252,0.0,101010.0998460518,1,476,1.4590875560049754e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.728147292587706e-08,0.9,100000.0,10000000.0,,
63,a6ed4218-6bf4-11eb-bd30-1bd471c35062,101010.09745659668,8990825.632135466,0.0004149746091570705,101010.09704162207,2,174,3.5552033432619544e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.3883111641948525e-08,0.9,100000.0,10000000.0,49.86713,0.2344983
64,a6ee3254-6bf4-11eb-bd30-1bd471c35062,101010.10101010092,8990825.688073393,0.0,101010.10101010092,1,11,1.5026003627076578e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.7332219386838913e-09,0.9,100000.0,10000000.0,,
65,a6ef229a-6bf4-11eb-bd30-1bd471c35062,187949.3028760999,1019542.9283266393,86735.11500001034,101214.18787608955,3,5,8.143400948593479e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.1835319983555588e-09,0.9,100000.0,10000000.0,38.46154,0.2222222
66,a6f013f8-6bf4-11eb-bd30-1bd471c35062,101010.10044107714,8990825.49075804,0.0,101010.10044107714,2,720,5.960834074380898e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.7020988296111845e-07,0.9,100000.0,10000000.0,11.49161,0.0305252
67,a6f10542-6bf4-11eb-bd30-1bd471c35062,101010.10134029693,8990825.400665287,7.002420898061246e-05,101010.10127027272,2,252,2.315908479571749e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.148377728172659e-08,0.9,100000.0,10000000.0,49.66642,0.2357966
68,a6f1f4f2-6bf4-11eb-bd30-1bd471c35062,101010.05187329664,8990830.373037023,1.4551915228366852e-10,101010.0518732965,2,2109,9.927832625421665e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.774597902613131e-07,0.9,100000.0,10000000.0,41.68637,0.1434779
69,a6f2ea92-6bf4-11eb-bd30-1bd471c35062,101010.0854794082,8990826.943692459,0.0,101010.0854794082,1,557,5.2869356646489375e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.277159093863997e-07,0.9,100000.0,10000000.0,,
70,a6f3db1e-6bf4-11eb-bd30-1bd471c35062,188029.709980002,1005742.7635516886,86955.6786745809,101074.0313054211,10,690,4.3002568004861693e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.214140850561722e-07,0.9,100000.0,10000000.0,77.42866,0.2513944
71,a6f4cba0-6bf4-11eb-bd30-1bd471c35062,101010.10163589196,8990825.557350777,0.0,101010.10163589196,1,106,1.1627394791693661e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.0132238320718518e-08,0.9,100000.0,10000000.0,,
72,a6f5bc7c-6bf4-11eb-bd30-1bd471c35062,179507.92618498486,1830400.1107333787,114045.46647180099,65462.459713183875,4,61,7.503176440484715e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.6912061586575384e-08,0.9,100000.0,10000000.0,46.89542,0.3414138
73,a6f6ac54-6bf4-11eb-bd30-1bd471c35062,101010.10101760218,8990825.6886917,0.0,101010.10101760218,1,119,3.1558400678468723e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.533319353719768e-08,0.9,100000.0,10000000.0,,
74,a6f79d08-6bf4-11eb-bd30-1bd471c35062,101010.67873828739,8990346.638138456,39.644334836804774,100971.03440345058,2,46,1.8795810572539502e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0613587223817497e-08,0.9,100000.0,10000000.0,39.47876,0.2425684
75,a6f8917c-6bf4-11eb-bd30-1bd471c35062,187207.90142206068,1089714.3538957771,93331.16102947755,93876.74039258313,7,29,2.97363886547759e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.2947182477294508e-08,0.9,100000.0,10000000.0,62.23523,0.2806133
76,a6f98244-6bf4-11eb-bd30-1bd471c35062,176969.60421631564,2574612.6664788383,90497.98631900773,86471.61789730791,10,66,7.031038864491823e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.984244157855949e-08,0.9,100000.0,10000000.0,79.61144,0.1920907
77,a6fa71cc-6bf4-11eb-bd30-1bd471c35062,101010.20560735594,8990687.414536722,12.276144916380872,100997.92946243956,8,3037,2.4563910482673306e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.679633118317924e-07,0.9,100000.0,10000000.0,74.59692,0.172222
78,a6fb6118-6bf4-11eb-bd30-1bd471c35062,101010.10100795384,8990825.683162661,0.0,101010.10100795384,1,32,1.7341093007299342e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,7.628606268575736e-09,0.9,100000.0,10000000.0,,
79,a6fc50be-6bf4-11eb-bd30-1bd471c35062,101010.07569110693,8990828.620359004,0.0,101010.07569110693,1,2955,2.0435600180916567e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.265267677391864e-07,0.9,100000.0,10000000.0,,
80,a6fd3f74-6bf4-11eb-bd30-1bd471c35062,101010.10101627358,8990825.688741159,0.0,101010.10101627358,1,38,1.8299755506319016e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,9.688961259229829e-09,0.9,100000.0,10000000.0,,
81,a6fe349c-6bf4-11eb-bd30-1bd471c35062,187994.87382511393,1010627.4052954615,87030.95305855255,100963.92076656138,3,3,1.2708580674442908e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.3694706858242672e-09,0.9,100000.0,10000000.0,0,
82,a6ff251e-6bf4-11eb-bd30-1bd471c35062,101010.09919653082,8990825.342807563,0.0,101010.09919653082,1,102,2.6356693315429402e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.245694472412042e-08,0.9,100000.0,10000000.0,,
83,a700196a-6bf4-11eb-bd30-1bd471c35062,188150.59966921702,988065.7078487453,86807.91440401043,101342.68526520659,16,825,9.628866664181186e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.01434621812688e-07,0.9,100000.0,10000000.0,73.64582,0.227534
84,a70108fc-6bf4-11eb-bd30-1bd471c35062,182498.4970214842,1140227.5767477094,155405.42515550935,27093.07186597485,3,39,3.7006658568281146e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.307424403830597e-08,0.9,100000.0,10000000.0,51.34409,0.3045102
85,a701f78a-6bf4-11eb-bd30-1bd471c35062,101010.10101371743,8990825.685740575,0.00018478090350981802,101010.10082893653,3,18,9.050013758306801e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.9189599702937494e-09,0.9,100000.0,10000000.0,66.66667,0.2220408
86,a702e686-6bf4-11eb-bd30-1bd471c35062,101010.08590208499,8990827.995855726,1.6007106751203537e-10,101010.08590208483,2,284,4.483282228044914e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.386852570881787e-08,0.9,100000.0,10000000.0,45.57693,0.1665295
87,a703da78-6bf4-11eb-bd30-1bd471c35062,101010.09752196884,8990826.666479727,0.0,101010.09752196884,1,48,5.2137360366194054e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.198590253706775e-08,0.9,100000.0,10000000.0,,
88,a704ca00-6bf4-11eb-bd30-1bd471c35062,101010.05609165787,8990833.418266984,0.0,101010.05609165787,1,1873,1.0098243096719217e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.0203390715914245e-07,0.9,100000.0,10000000.0,,
89,a705b924-6bf4-11eb-bd30-1bd471c35062,182946.33135431752,1420359.898990028,91150.89478946525,91795.43656485227,2,11,3.2381376284342156e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.5417057726153323e-09,0.9,100000.0,10000000.0,44.64286,0.244898
90,a706a910-6bf4-11eb-bd30-1bd471c35062,101010.10171537776,8990825.529069368,0.0,101010.10171537776,1,134,9.333733392488716e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.0454822201360715e-08,0.9,100000.0,10000000.0,,
91,a707997e-6bf4-11eb-bd30-1bd471c35062,187989.0268497971,1011420.9121261723,87047.731482145,100941.29536765211,2,6,1.515176790295674e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.317071325552976e-09,0.9,100000.0,10000000.0,0,
92,a7088a32-6bf4-11eb-bd30-1bd471c35062,101010.08090243324,8990826.91859884,0.0,101010.08090243324,2,1873,3.2557608073587325e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,4.228371067985731e-07,0.9,100000.0,10000000.0,27.4949,0.08156114
93,a7097e10-6bf4-11eb-bd30-1bd471c35062,101010.10103954443,8990825.685568566,0.0,101010.10103954443,1,90,2.695343835831177e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,2.0781176304513485e-08,0.9,100000.0,10000000.0,,
94,a70a6dc0-6bf4-11eb-bd30-1bd471c35062,101009.99558845421,8990835.260811092,0.0,101009.99558845421,1,3829,1.1902432133347501e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,8.178209702877057e-07,0.9,100000.0,10000000.0,,
95,a70b5d0c-6bf4-11eb-bd30-1bd471c35062,101040.06609874645,8965877.293274859,2066.9719301674777,98973.09416857897,5,182,9.304039614471494e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,5.5759840353795775e-08,0.9,100000.0,10000000.0,67.2782,0.1611072
96,a70c4dc0-6bf4-11eb-bd30-1bd471c35062,189687.97523681485,413872.99812153896,128766.94031714724,60921.0349196676,2,17,3.024745635799768e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,3.1058495780140065e-09,0.9,100000.0,10000000.0,12.40876,0.09876543
97,a70d3e6a-6bf4-11eb-bd30-1bd471c35062,101010.09301960623,8990827.077778954,0.0,101010.09301960623,1,322,3.954235266022823e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.650330415834243e-08,0.9,100000.0,10000000.0,,
98,a70e2e42-6bf4-11eb-bd30-1bd471c35062,189683.45110393537,775832.0079450448,83380.51261421763,106302.93848971774,12,170,8.109005866265765e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1.0862803840277823e-07,0.9,100000.0,10000000.0,82.72563,0.1590097
99,a70f24b4-6bf4-11eb-bd30-1bd471c35062,101010.10154316078,8990825.400221229,0.0,101010.10154316078,2,259,1.9922774050616264e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,6.100886401194452e-08,0.9,100000.0,10000000.0,29.32779,0.08795964
