,host,phage,resistant,vulnerable,time
0,100000.0,100000.0,0,108181.81818181818,1
1,108181.81818181818,139000.0,0,115788.26907301066,2
2,115788.26907301066,198782.63636363635,0,122464.32135597228,3
3,122464.32135597228,291686.189920217,0,127741.31682350863,4
4,127741.31682350863,437551.2122858894,0,130969.9672977515,5
5,130969.9672977515,667673.5944293987,0,131231.99215371226,6
6,131231.99215371226,1029387.6602436125,0,127267.90989630205,7
7,127267.90989630205,1588383.0016451194,0,117546.5674476025,8
8,117546.5674476025,2420080.606678133,0,100764.18056400158,9
9,100764.18056400158,3571986.170491797,0,77150.21276195039,10
10,77150.21276195039,4978436.0247748215,0,50291.514423159424,11
11,50291.514423159424,6362620.675109705,0,26993.68125260457,12
12,26993.68125260457,7294289.171910457,0,12368.572512096636,13
13,12368.572512096636,7529668.867386703,0,5461.609167658154,14
14,5461.609167658154,7233045.132001943,0,2589.382247067927,15
15,2589.382247067927,6703310.54025658,0,1367.9731601138778,16
16,1367.9731601138778,6118030.909447588,0,803.5383655323433,17
17,803.5383655323433,5547237.398679499,0,518.0879278565787,18
18,518.0879278565787,5014355.007367067,0,361.73042573077856,19
19,361.73042573077856,4525649.10292735,0,270.2722475107763,20
20,270.2722475107763,4081105.8110204944,0,213.96790343939395,21
21,213.96790343939395,3678399.9771538265,0,178.01744099633524,22
22,178.01744099633524,3314416.5711409473,0,154.59101365991356,23
23,154.59101365991356,2985866.0314131654,0,139.32887175549303,24
24,139.32887175549303,2689541.2097484483,0,129.70350043479777,25
25,129.70350043479777,2422423.269410845,0,124.20841249814349,26
26,124.20841249814349,2181720.5066798893,0,121.93614543778577,27
27,121.93614543778577,1964876.297411082,0,122.34951150067675,28
28,122.34951150067675,1769562.655935619,0,125.15358866801971,29
29,125.15358866801971,1593667.2654620225,0,130.22269082300897,30
30,130.22269082300897,1435277.8594851554,0,137.55874122409776,31
31,137.55874122409776,1292665.91168685,0,147.26848183843924,32
32,147.26848183843924,1164270.6262467762,0,159.55264437277185,33
33,159.55264437277185,1048683.7194232233,0,174.7032728237017,34
34,174.7032728237017,944635.2167575697,0,193.1071045460649,35
35,193.1071045460649,850980.3463153739,0,215.25392332314584,36
36,215.25392332314584,766687.5304022791,0,241.74942058832985,37
37,241.74942058832985,690827.4366065732,0,273.33251347661883,38
38,273.33251347661883,622563.027895294,0,310.8973660922118,39
39,310.8973660922118,561140.5420201046,0,355.5205972412197,40
40,355.5205972412197,505881.32768905,0,408.4943653534043,41
41,408.4943653534043,456174.46595573565,0,471.3662180838782,42
42,471.3662180838782,411470.10838507104,0,545.9867910874118,43
43,545.9867910874118,371273.4677798997,0,634.5666433706449,44
44,634.5666433706449,335139.4020074261,0,739.7437268117867,45
45,739.7437268117867,302667.5364051096,0,864.6632018582386,46
46,864.6632018582386,273497.87518028845,0,1013.0715217187243,47
47,1013.0715217187243,247306.85704968817,0,1189.4268981445125,48
48,1189.4268981445125,223803.8150613331,0,1399.0284079995408,49
49,1399.0284079995408,202727.8051151522,0,1648.1660626120047,50
50,1648.1660626120047,183844.7722000297,0,1944.2940841762565,51
51,1944.2940841762565,166945.02788023747,0,2296.2293328946303,52
52,2296.2293328946303,151841.01721965562,0,2714.3761894791305,53
53,2714.3761894791305,138365.3583063041,0,3210.9780615761356,54
54,3210.9780615761356,126369.14308244704,0,3800.3938380422683,55
55,3800.3938380422683,115720.49465008211,0,4499.394787943365,56
56,4499.394787943365,106303.38411361043,0,5327.473250911827,57
57,5327.473250911827,98016.72007511483,0,6307.148590255848,58
58,6307.148590255848,90773.73719388056,0,7464.247843188069,59
59,7464.247843188069,84501.72837250822,0,8828.127892866945,60
60,8828.127892866945,79142.19056963318,0,10431.792534784367,61
61,10431.792534784367,74651.49067501468,0,12311.841578361229,62
62,12311.841578361229,71002.2110368705,0,14508.170796198934,63
63,14508.170796198934,68185.41300578012,0,17063.322792248386,64
64,17063.322792248386,66214.1752319185,0,20021.372819002994,65
65,20021.372819002994,65128.9435512098,0,23426.225110117386,66
66,23426.225110117386,65005.50641080702,0,27319.20101663886,67
67,27319.20101663886,65966.84053995236,0,31735.827627857445,68
68,31735.827627857445,68200.74723396037,0,36701.79073325389,69
69,36701.79073325389,71986.26758627374,0,42228.09951555963,70
70,42228.09951555963,77733.5629778816,0,48305.611198508115,71
71,48305.611198508115,86044.65578242556,0,54899.15236036859,72
72,54899.15236036859,97806.74467506603,0,61941.49644395745,73
73,61941.49644395745,114336.6563587212,0,69327.33829495704,74
74,69327.33829495704,137605.69032981189,0,76907.06052703907,75
75,76907.06052703907,170590.31889637993,0,84479.4467127496,76
76,84479.4467127496,217817.3269121268,0,91781.57099317084,77
77,91781.57099317084,286200.92180464836,0,98473.07467528692,78
78,98473.07467528692,386293.8837165125,0,104111.55047962227,79
79,104111.55047962227,534058.2729881926,0,108117.42440242038,80
80,108117.42440242038,753100.4564409968,0,109734.38233029385,81
81,109734.38233029385,1076764.4909636672,0,108012.73896870896,82
82,108012.73896870896,1548062.6648896479,0,101888.934972476,83
83,101888.934972476,2212587.7921973374,0,90501.77148884183,84
84,90501.77148884183,3095976.2600100385,0,73895.3335901151,85
85,73895.3335901151,4159316.180498742,0,53952.18028182671,86
86,53952.18028182671,5249419.440105986,0,34556.4577016205,87
87,34556.4577016205,6112243.853732254,0,19666.39855286061,88
88,19666.39855286061,6535985.1997071225,0,10538.495032669067,89
89,10538.495032669067,6512229.200114299,0,5722.973008876043,90
90,5722.973008876043,6197288.845980203,0,3301.978795751956,91
91,3301.978795751956,5751347.853671573,0,2056.501165678133,92
92,2056.501165678133,5269268.1287375195,0,1381.335076716366,93
93,1381.335076716366,4795438.970503963,0,993.8184898986785,94
94,993.8184898986785,4348353.202938794,0,759.679822655185,95
95,759.679822655185,3934693.104331999,0,612.2399848529552,96
96,612.2399848529552,3555870.4180013365,0,516.6670525095228,97
97,516.6670525095228,3210950.901850398,0,453.8667112143282,98
98,453.8667112143282,2897984.8751025964,0,412.92275512317235,99
99,412.92275512317235,2614631.352027954,0,387.3832686301546,100
100,387.3832686301546,2358458.4566545617,0,373.3525572354848,101
101,373.3525572354848,2127089.3849838553,0,368.4700733032315,102
102,368.4700733032315,1918271.8023660954,0,371.34468339782967,103
103,371.34468339782967,1729908.0683124892,0,381.23283489753453,104
104,381.23283489753453,1560064.983084521,0,397.8529276649868,105
105,397.8529276649868,1406972.7499570847,0,421.27908330979693,106
106,421.27908330979693,1269018.339277181,0,451.88344266186766,107
107,451.88344266186766,1144736.0986745656,0,490.30983937521546,108
108,490.30983937521546,1032797.1965242301,0,537.4692180507902,109
109,537.4692180507902,931998.7909467284,0,594.5514424226562,110
110,594.5514424226562,841253.4230928882,0,663.0506695609133,111
111,663.0506695609133,759578.9061206995,0,744.8030310958693,112
112,744.8030310958693,686088.8480898391,0,842.0363807005658,113
113,842.0363807005658,619983.8684437813,0,957.432566519888,114
114,957.432566519888,560543.5215655211,0,1094.2031918037853,115
115,1094.2031918037853,507118.91425921203,0,1256.1802003192224,116
116,1256.1802003192224,459125.98939286266,0,1447.9228905835978,117
117,1447.9228905835978,416039.4408424801,0,1674.843122027654,118
118,1674.843122027654,377387.22260416107,0,1943.350499802931,119
119,1943.350499802931,342745.6158749315,0,2261.019160656011,120
120,2261.019160656011,311734.8211206258,0,2636.7773483205356,121
121,2636.7773483205356,284015.04718619055,0,3081.120145876269,122
122,3081.120145876269,259283.0762382849,0,3606.344363810962,123
123,3606.344363810962,237269.29193190092,0,4226.802453999827,124
124,4226.802453999827,217735.16912966457,0,4959.169161697397,125
125,4959.169161697397,200471.23759797486,0,5822.710111683194,126
126,5822.710111683194,185295.550656763,0,6839.535275167994,127
127,6839.535275167994,172052.71474573598,0,8034.811889683574,128
128,8034.811889683574,160613.57026845257,0,9436.900564360254,129
129,9436.900564360254,150875.66237939103,0,11077.364824522514,130
130,11077.364824522514,142764.7093963878,0,12990.788409847879,131
131,12990.788409847879,136237.37662999757,0,15214.317025211283,132
132,15214.317025211283,131285.81054023176,0,17786.823661942133,133
133,17786.823661942133,127944.60680431605,0,20747.581995983823,134
134,20747.581995983823,126301.21410653641,0,24134.325028154457,135
135,24134.325028154457,126511.27219563436,0,27980.571412551857,136
136,27980.571412551857,128821.13937425525,0,32312.125063267402,137
137,32312.125063267402,133601.02197639717,0,37142.69730242953,138
138,37142.69730242953,141393.8911390977,0,42468.66108933556,139
139,42468.66108933556,152988.0794702496,0,48263.00808396007,140
140,48263.00808396007,169525.5461221034,0,54468.609480766885,141
141,54468.609480766885,192663.8742442443,0,60990.83222198771,142
142,60990.83222198771,224818.74012340035,0,67689.3789082586,143
143,67689.3789082586,269525.08820126264,0,74368.87326635035,144
144,74368.87326635035,331968.1099017681,0,80767.26778804636,145
145,80767.26778804636,419742.9609509881,0,86540.90008124735,146
146,86540.90008124735,543885.9762893415,0,91245.75236617285,147
147,91245.75236617285,720132.4501156803,0,94317.89300881575,148
148,94317.89300881575,970093.4384532056,0,95065.38763693819,149
149,95065.38763693819,1321420.223377145,0,92703.44377035422,150
150,92703.44377035422,1804822.6972959554,0,86494.46940048692,151
151,86494.46940048692,2444175.4967941097,0,76072.7268630305,152
152,76072.7268630305,3235655.494427401,0,61959.34243678604,153
153,61959.34243678604,4118201.114571815,0,45985.85432089581,154
154,45985.85432089581,4956670.065213048,0,30965.384758994147,155
155,30965.384758994147,5577892.925616342,0,19289.010034826326,156
156,19289.010034826326,5866439.475926997,0,11607.14079454427,157
157,11607.14079454427,5834268.796941597,0,7074.535883465926,158
158,7074.535883465926,5582665.896108093,0,4508.07351159422,159
159,4508.07351159422,5217923.6805136325,0,3043.6886885941008,160
160,3043.6886885941008,4811392.951757523,0,2181.3488491303697,161
161,2181.3488491303697,4402011.129869635,0,1653.7789589276497,162
162,1653.7789589276497,4008861.394251473,0,1319.3757325806732,163
163,1319.3757325806732,3640461.1308793705,0,1101.4840006879306,164
164,1101.4840006879306,3299950.3845417122,0,957.2421587392133,165
165,957.2421587392133,2987766.0745905605,0,861.8640132136223,166
166,861.8640132136223,2703003.543802044,0,800.5846725383683,167
167,800.5846725383683,2444118.3346836,0,764.417258643579,168
168,764.417258643579,2209294.4472306664,0,747.8467629110501,169
169,747.8467629110501,1996640.2342515537,0,747.5389773006374,170
170,747.5389773006374,1804292.7974122248,0,761.5995281755157,171
171,761.5995281755157,1630472.5357143916,0,789.1417124644206,172
172,789.1417124644206,1473509.941001078,0,830.0342245104766,173
173,830.0342245104766,1331856.7068760274,0,884.758025086248,174
174,884.758025086248,1204087.9207677941,0,954.3326315682441,175
175,954.3326315682441,1088899.2282999775,0,1040.2891693756758,176
176,1040.2891693756758,985101.2485936548,0,1144.677192000498,177
177,1144.677192000498,891612.5955165764,0,1270.0979180633642,178
178,1270.0979180633642,807452.3181156409,0,1419.759916744219,179
179,1419.759916744219,731732.2494941299,0,1597.5553432897946,180
180,1597.5553432897946,663649.556721059,0,1808.1560929787497,181
181,1808.1560929787497,602479.6638364701,0,2057.129971975453,182
182,2057.129971975453,547569.6461006254,0,2351.077301713,183
183,2351.077301713,498332.148951177,0,2697.7883127773052,184
184,2697.7883127773052,454239.85933621286,0,3106.421210126041,185
185,3106.421210126041,414820.5440227943,0,3587.6998117256962,186
186,3587.6998117256962,379652.6655686222,0,4154.128030041401,187
187,4154.128030041401,348361.5900159903,0,4820.2159771805,188
188,4820.2159771805,320616.4103781998,0,5602.708871413993,189
189,5602.708871413993,296127.42702525103,0,6520.804897999672,190
190,6520.804897999672,274644.3515587965,0,7596.341394144536,191
191,7596.341394144536,255955.3373438943,0,8853.919862608904,192
192,8853.919862608904,239886.99181768135,0,10320.929135493749,193
193,10320.929135493749,226305.59962392994,0,12027.412484983231,194
194,12027.412484983231,215119.89153928857,0,14005.708976053462,195
195,14005.708976053462,206285.8471647723,0,16289.78285912924,196
196,16289.78285912924,199814.24220051046,0,18914.139149481893,197
197,18914.139149481893,195781.9780067375,0,21912.211602556603,198
198,21912.211602556603,194348.71332346692,0,25314.104887148573,199
199,25314.104887148573,195781.03163315947,0,29143.580065056827,200
200,29143.580065056827,200487.4341612557,0,33414.19466168436,201
201,33414.19466168436,209069.00653376032,0,38124.54536558302,202
202,38124.54536558302,222392.88104240003,0,43252.605759994665,203
203,43252.605759994665,241698.8676013501,0,48749.18696382708,204
204,48749.18696382708,268754.09942290693,0,54530.54999560996,205
