,HostRichness,PhageRichness,time
157,3,2,158
158,3,2,159
159,3,1,160
160,3,1,161
161,3,1,162
162,3,1,163
163,3,1,164
164,3,1,165
165,3,1,166
166,3,1,167
167,3,1,168
168,3,1,169
169,3,1,170
170,3,1,171
171,3,1,172
172,3,1,173
173,3,1,174
174,3,1,175
175,3,1,176
176,3,1,177
177,3,1,178
178,3,1,179
179,3,1,180
180,3,1,181
181,3,1,182
182,3,1,183
183,3,1,184
184,3,1,185
185,3,1,186
186,3,1,187
187,3,1,188
188,3,1,189
189,3,1,190
190,3,1,191
191,3,1,192
192,3,1,193
193,3,1,194
194,3,1,195
195,3,1,196
196,3,1,197
197,3,1,198
198,3,1,199
199,3,1,200
200,3,1,201
201,3,2,202
202,3,5,203
203,3,7,204
204,3,10,205
205,3,19,206
206,3,40,207
207,3,77,208
208,3,131,209
209,3,202,210
210,3,248,211
211,3,265,212
212,3,269,213
213,3,206,214
214,3,202,215
215,3,132,216
216,3,132,217
217,3,132,218
218,3,132,219
219,3,132,220
220,2,78,221
221,2,78,222
222,2,78,223
223,2,78,224
224,2,78,225
225,2,42,226
226,2,42,227
227,2,42,228
228,2,42,229
229,2,42,230
230,2,21,231
231,2,21,232
232,2,21,233
233,2,21,234
234,2,21,235
235,2,21,236
236,2,12,237
237,2,12,238
238,2,12,239
239,2,12,240
240,2,12,241
241,2,12,242
242,2,9,243
243,2,9,244
244,2,9,245
245,2,9,246
246,2,9,247
247,2,7,248
248,2,7,249
249,2,7,250
250,2,7,251
251,2,7,252
252,2,4,253
253,2,4,254
254,2,4,255
255,2,4,256
256,2,4,257
257,2,3,258
258,2,3,259
259,2,3,260
260,2,3,261
261,2,3,262
262,2,3,263
263,2,3,264
264,2,3,265
265,2,3,266
266,2,3,267
267,2,3,268
268,2,3,269
269,2,3,270
270,2,3,271
271,2,3,272
272,2,3,273
273,2,3,274
274,2,3,275
275,2,3,276
276,2,3,277
277,2,3,278
278,2,3,279
279,2,5,280
280,2,8,281
281,2,8,282
282,2,10,283
283,2,13,284
284,2,16,285
285,2,18,286
286,2,23,287
287,2,28,288
288,3,31,289
289,3,32,290
290,3,33,291
291,3,39,292
292,3,42,293
293,3,48,294
294,3,51,295
295,3,55,296
296,3,63,297
297,3,68,298
298,3,74,299
299,4,84,300
300,4,90,301
301,4,89,302
302,4,87,303
303,4,84,304
304,4,86,305
305,4,86,306
306,4,82,307
307,4,78,308
308,4,77,309
309,4,71,310
310,4,68,311
311,4,61,312
312,4,60,313
313,4,54,314
314,4,49,315
315,4,46,316
316,4,42,317
317,4,41,318
318,4,42,319
319,4,37,320
320,4,32,321
321,4,32,322
322,4,32,323
323,4,27,324
324,4,27,325
325,4,27,326
326,4,23,327
327,4,23,328
328,4,23,329
329,4,24,330
330,4,24,331
331,4,23,332
332,4,21,333
333,4,21,334
334,4,21,335
335,4,21,336
336,4,19,337
337,4,19,338
338,4,19,339
339,4,19,340
340,4,17,341
341,4,17,342
342,4,17,343
343,4,16,344
344,4,15,345
345,4,15,346
346,4,12,347
347,4,12,348
348,4,13,349
349,4,13,350
350,4,10,351
351,4,10,352
352,4,11,353
353,5,11,354
354,5,11,355
355,5,11,356
356,5,12,357
357,5,12,358
358,5,12,359
359,5,12,360
360,5,12,361
361,5,12,362
362,5,12,363
363,5,12,364
364,5,12,365
365,5,12,366
366,5,12,367
367,5,12,368
368,5,13,369
369,5,16,370
370,5,16,371
371,5,16,372
372,5,16,373
373,5,16,374
374,5,18,375
375,5,19,376
376,5,21,377
377,5,23,378
378,5,23,379
379,5,26,380
380,5,28,381
381,5,29,382
382,5,30,383
383,5,33,384
384,5,35,385
385,5,40,386
386,5,44,387
387,5,47,388
388,5,48,389
389,5,50,390
390,5,53,391
391,5,54,392
392,5,57,393
393,5,59,394
394,5,59,395
395,5,60,396
396,5,63,397
397,5,66,398
398,5,68,399
399,5,69,400
400,5,67,401
401,5,65,402
402,5,67,403
403,5,72,404
404,5,74,405
405,5,73,406
406,5,70,407
407,5,69,408
408,5,68,409
409,5,64,410
410,5,59,411
411,5,63,412
412,5,58,413
413,5,50,414
414,5,46,415
415,5,45,416
416,5,44,417
417,5,42,418
418,5,41,419
419,5,38,420
420,5,37,421
421,5,38,422
422,5,36,423
423,5,33,424
424,5,31,425
425,5,31,426
426,5,31,427
427,5,31,428
428,5,30,429
429,5,29,430
430,5,30,431
431,5,30,432
432,5,28,433
433,5,25,434
434,5,27,435
435,5,27,436
436,5,26,437
437,5,24,438
438,5,24,439
439,5,23,440
440,5,23,441
441,5,23,442
442,5,25,443
443,5,26,444
444,5,24,445
445,5,26,446
446,5,27,447
447,5,27,448
448,5,27,449
449,5,28,450
450,5,28,451
451,5,28,452
452,5,29,453
453,5,31,454
454,5,31,455
455,5,34,456
456,5,38,457
457,5,39,458
458,5,40,459
459,5,41,460
460,5,42,461
461,5,42,462
462,5,43,463
463,5,44,464
464,5,49,465
465,5,53,466
466,5,58,467
467,5,59,468
468,5,62,469
469,5,64,470
470,5,64,471
471,5,66,472
472,5,68,473
473,5,70,474
474,5,71,475
475,5,71,476
476,5,72,477
477,5,71,478
478,5,70,479
479,5,73,480
480,5,72,481
481,5,70,482
482,5,68,483
483,5,70,484
484,5,67,485
485,5,65,486
486,5,63,487
487,5,62,488
488,6,65,489
489,6,68,490
490,7,68,491
491,7,67,492
492,7,69,493
493,7,70,494
494,7,71,495
495,7,71,496
496,7,70,497
497,7,70,498
498,7,71,499
499,7,71,500
500,7,68,501
501,7,65,502
502,7,63,503
503,7,64,504
504,7,61,505
505,7,59,506
506,7,56,507
507,7,53,508
508,7,51,509
509,7,51,510
510,7,51,511
511,7,49,512
512,7,47,513
513,7,45,514
514,7,44,515
515,7,43,516
516,7,43,517
517,7,43,518
518,7,42,519
519,7,41,520
520,7,40,521
521,7,39,522
522,7,40,523
523,7,39,524
524,7,38,525
525,7,38,526
526,7,41,527
527,7,39,528
528,7,37,529
529,7,36,530
530,7,35,531
531,7,31,532
532,7,31,533
533,7,30,534
534,7,29,535
535,7,28,536
536,7,28,537
537,7,28,538
538,7,26,539
539,7,25,540
540,7,24,541
541,7,24,542
542,7,25,543
543,7,25,544
544,7,24,545
545,7,24,546
546,7,25,547
547,7,24,548
548,7,23,549
549,7,23,550
550,7,23,551
551,7,23,552
552,7,23,553
553,7,23,554
554,7,23,555
555,7,23,556
556,7,22,557
557,7,21,558
558,7,21,559
559,7,20,560
560,7,20,561
561,7,19,562
562,7,19,563
563,7,19,564
564,7,19,565
565,7,18,566
566,7,18,567
567,7,18,568
568,7,17,569
569,7,15,570
570,7,15,571
571,7,15,572
572,7,15,573
573,7,12,574
574,7,12,575
575,7,12,576
576,7,12,577
577,7,12,578
578,7,12,579
579,7,12,580
580,7,11,581
581,7,11,582
582,7,11,583
583,7,11,584
584,7,11,585
585,7,11,586
586,7,10,587
587,7,10,588
588,7,10,589
589,7,10,590
590,7,10,591
591,7,10,592
592,7,10,593
593,7,10,594
594,7,10,595
595,7,10,596
596,7,10,597
597,7,10,598
598,7,10,599
599,7,10,600
600,7,10,601
601,7,9,602
602,7,9,603
603,7,9,604
604,7,9,605
605,7,9,606
606,7,9,607
607,7,8,608
608,7,8,609
609,7,8,610
610,7,8,611
611,7,8,612
612,7,9,613
613,7,9,614
614,7,8,615
615,7,8,616
616,7,8,617
617,7,8,618
618,7,8,619
619,7,7,620
620,7,7,621
621,7,7,622
622,7,7,623
623,7,7,624
624,7,7,625
625,7,7,626
626,7,7,627
627,7,7,628
628,7,7,629
629,7,7,630
630,7,7,631
631,7,7,632
632,7,7,633
633,7,7,634
634,7,7,635
635,7,7,636
636,7,7,637
637,7,7,638
638,7,6,639
639,7,6,640
640,7,6,641
641,7,6,642
642,7,6,643
643,7,6,644
644,7,6,645
645,7,5,646
646,7,5,647
647,7,5,648
648,7,5,649
649,7,5,650
650,7,5,651
651,7,5,652
652,7,5,653
653,7,5,654
654,7,5,655
655,7,5,656
656,7,5,657
657,7,5,658
658,7,5,659
659,7,5,660
660,7,5,661
661,7,5,662
662,7,5,663
663,7,5,664
664,7,5,665
665,7,5,666
666,7,5,667
667,7,5,668
668,7,5,669
669,7,5,670
670,7,5,671
671,7,5,672
672,7,5,673
673,7,5,674
674,7,5,675
675,7,5,676
676,7,5,677
677,7,5,678
678,7,5,679
679,7,5,680
680,7,5,681
681,7,5,682
682,7,5,683
683,7,5,684
684,7,5,685
685,7,5,686
686,7,5,687
687,7,5,688
688,7,5,689
689,7,5,690
690,7,5,691
691,7,5,692
692,7,5,693
693,7,5,694
694,7,4,695
695,7,4,696
696,7,4,697
697,7,4,698
698,7,4,699
699,7,4,700
700,7,4,701
701,7,4,702
702,7,4,703
703,7,4,704
704,7,4,705
705,7,4,706
706,7,4,707
707,7,4,708
708,7,4,709
709,7,4,710
710,7,4,711
711,7,4,712
712,7,4,713
713,7,4,714
714,7,4,715
715,7,4,716
716,7,4,717
717,7,4,718
718,7,4,719
719,7,4,720
720,7,4,721
721,7,4,722
722,7,4,723
723,7,4,724
724,7,4,725
725,7,4,726
726,7,4,727
727,7,4,728
728,7,4,729
729,7,4,730
730,7,4,731
731,7,4,732
732,7,4,733
733,7,4,734
734,7,4,735
735,7,4,736
736,7,4,737
737,7,4,738
738,7,4,739
739,7,3,740
740,7,3,741
741,7,3,742
742,7,3,743
743,7,3,744
744,7,3,745
745,7,3,746
746,7,3,747
747,7,3,748
748,7,3,749
749,7,3,750
750,7,3,751
751,7,3,752
752,7,3,753
753,7,3,754
754,7,3,755
755,7,3,756
756,7,3,757
757,7,3,758
758,7,3,759
759,7,3,760
760,7,3,761
761,7,3,762
762,7,3,763
763,7,3,764
764,7,3,765
765,7,3,766
766,7,3,767
767,7,3,768
768,7,3,769
769,7,3,770
770,7,3,771
771,7,3,772
772,7,3,773
773,7,3,774
774,7,3,775
775,7,3,776
776,7,3,777
777,7,3,778
778,7,3,779
779,7,3,780
780,7,3,781
781,7,3,782
782,7,3,783
783,7,3,784
784,7,3,785
785,7,3,786
786,7,3,787
787,7,3,788
788,7,3,789
789,7,3,790
790,7,3,791
791,7,3,792
792,7,3,793
793,7,3,794
794,7,3,795
795,7,2,796
796,7,2,797
797,7,2,798
798,7,2,799
799,7,2,800
800,7,2,801
801,7,2,802
802,7,2,803
803,7,2,804
804,7,2,805
805,7,2,806
806,7,2,807
807,7,2,808
808,7,2,809
809,7,2,810
810,7,2,811
811,7,2,812
812,7,2,813
813,7,2,814
814,7,2,815
815,7,2,816
816,7,2,817
817,7,2,818
818,7,2,819
819,7,2,820
820,7,2,821
821,7,2,822
822,7,1,823
823,7,1,824
824,7,1,825
825,7,1,826
826,7,1,827
827,7,1,828
828,7,1,829
829,7,1,830
830,7,1,831
831,7,1,832
832,7,1,833
833,7,1,834
834,7,1,835
835,7,1,836
836,7,1,837
837,7,1,838
838,7,1,839
839,7,1,840
840,7,1,841
841,7,1,842
842,7,1,843
843,7,1,844
844,7,1,845
845,7,1,846
846,7,1,847
847,7,1,848
848,7,1,849
849,7,1,850
850,7,1,851
851,7,1,852
852,7,1,853
853,7,1,854
854,7,1,855
855,7,1,856
856,7,1,857
857,7,1,858
858,7,1,859
859,7,1,860
860,7,1,861
861,7,1,862
862,7,1,863
863,7,1,864
864,7,1,865
865,7,1,866
866,7,1,867
867,7,1,868
868,7,1,869
869,7,1,870
870,7,1,871
871,7,1,872
872,7,1,873
873,7,1,874
874,7,1,875
875,7,0,876
876,7,0,877
877,7,0,878
878,7,0,879
879,7,0,880
880,7,0,881
881,7,0,882
882,7,0,883
883,7,0,884
884,7,0,885
885,7,0,886
886,7,0,887
887,7,0,888
888,7,0,889
889,7,0,890
890,7,0,891
891,7,0,892
892,7,0,893
893,7,0,894
894,7,0,895
895,7,0,896
896,7,0,897
897,7,0,898
898,7,0,899
899,7,0,900
900,7,0,901
901,7,0,902
902,7,0,903
903,7,0,904
904,7,0,905
905,7,0,906
906,7,0,907
907,7,0,908
908,7,0,909
909,7,0,910
910,7,0,911
911,7,0,912
912,7,0,913
913,7,0,914
914,7,0,915
915,7,0,916
916,7,0,917
917,7,0,918
918,7,0,919
919,7,0,920
920,7,0,921
921,7,0,922
922,7,0,923
923,7,0,924
924,7,0,925
925,7,0,926
926,7,0,927
927,7,0,928
928,7,0,929
929,7,0,930
930,7,0,931
931,7,0,932
932,7,0,933
933,7,0,934
934,7,0,935
935,7,0,936
936,7,0,937
937,7,0,938
938,7,0,939
939,7,0,940
940,7,0,941
941,7,0,942
942,7,0,943
943,7,0,944
944,7,0,945
945,7,0,946
946,7,0,947
947,7,0,948
948,7,0,949
949,7,0,950
950,7,0,951
951,7,0,952
952,7,0,953
953,7,0,954
954,7,0,955
955,7,0,956
956,7,0,957
957,7,0,958
958,7,0,959
959,7,0,960
960,7,0,961
961,7,0,962
962,7,0,963
963,7,0,964
964,7,0,965
965,7,0,966
966,7,0,967
967,7,0,968
968,7,0,969
969,7,0,970
970,7,0,971
971,7,0,972
972,7,0,973
973,7,0,974
974,7,0,975
975,7,0,976
976,7,0,977
977,7,0,978
978,7,0,979
979,7,0,980
980,7,0,981
981,7,0,982
982,7,0,983
983,7,0,984
984,7,0,985
985,7,0,986
986,7,0,987
987,7,0,988
988,7,0,989
989,7,0,990
990,7,0,991
991,7,0,992
992,7,0,993
993,7,0,994
994,7,0,995
995,7,0,996
996,7,0,997
997,7,0,998
998,7,0,999
999,7,0,1000
