,pop,phage,immune,vulnerable,richness,phageRichness,pS,b,a,c,beta,adsp,d,m,l,popinit,phageinit
246,4719458.723685105,0.0,4719458.723685104,0.0,4.0,4.0,1e-06,1.5,10000000.0,0.018702751754324873,67.0,5.0135010764935717e-08,0.12075000542924254,3.62147141976307e-08,0.9,404208.3385544209,2885463.526969581
247,4957773.753835968,0.0,4957773.753835969,0.0,10.0,310.0,1e-06,1.5,10000000.0,0.002815083077601111,101.0,1.9685664453603283e-08,0.05794568750048795,6.404924442149155e-07,0.9,1297453.0738140286,3731071.335351438
248,4367041.11308811,0.0,4367041.11308811,0.0,9.0,47.0,1e-06,1.5,10000000.0,0.042197259127459294,69.0,4.6570387166238356e-08,0.03816097531677257,1.0065656501456891e-07,0.9,2583181.327365878,218171.94357681094
249,3849924.0854598493,0.0,3849924.0854598493,0.0,3.0,3.0,1e-06,1.5,10000000.0,0.07667172763600996,158.0,1.0034007122938673e-08,0.18458078664322727,9.461573091040706e-09,0.9,162007.8843601356,6397958.214291944
250,4246360.263295436,0.0,4246360.263295437,0.0,8.0,6.0,1e-06,1.5,10000000.0,0.05024264911363581,130.0,5.929648552321293e-08,0.19637785096911833,4.387595225852907e-09,0.9,1528361.9602008732,5636937.928990146
251,4978012.154863895,74750.76272157932,4978012.154863896,0.0,6.0,265.0,1e-06,1.5,10000000.0,0.00146585634240535,65.0,2.773130068561616e-08,0.008484702140108146,7.343796882991178e-07,0.9,466115.3505336876,289203.84147708345
252,4108962.9725916223,1196043.7071315267,4108962.9725916223,0.0,10.0,28.0,1e-06,1.5,10000000.0,0.05940246849389185,158.0,1.5031354784365628e-09,0.0071119154061963005,1.5651234323191378e-08,0.9,1770768.6188945111,1608931.3777052243
253,4629484.054921906,0.0,4629484.054921906,0.0,8.0,32.0,1e-06,1.5,10000000.0,0.024701063005206268,113.0,5.935419716128946e-09,0.13455026926300526,3.984757764552978e-08,0.9,306676.689654653,127446.1972282848
254,4983254.50286756,0.0,4983254.50286756,0.0,13.0,36.0,1e-06,1.5,10000000.0,0.0011163664754958724,190.0,1.157972838509463e-09,0.22226508950273802,3.18723862109354e-08,0.9,569120.3935233917,4503893.746620467
255,4888411.333096733,0.0,4888411.333096733,0.0,7.0,4.0,1e-06,1.5,10000000.0,0.007439244460217738,104.0,4.230711516327637e-09,0.09022165518400255,8.605375725506171e-09,0.9,648505.8562627773,513037.49473428953
256,4982987.971948923,0.0,4982987.971948923,0.0,36.0,1242.0,1e-06,1.5,10000000.0,0.0011341352034051739,144.0,8.243997931061141e-08,0.23920556297851953,2.3072066506633816e-07,0.9,2967439.7145272577,7414652.179303857
257,4894249.329542862,0.0,4894249.329542862,0.0,8.0,6.0,1e-06,1.5,10000000.0,0.00705004469714245,96.0,3.4782790765998086e-08,0.08799899012416337,1.0144391140461553e-08,0.9,2025003.283692942,378572.2934974736
258,4953862.894341726,0.0,4394539.640526368,559305.3112899297,28.0,106.0,1e-06,1.5,10000000.0,0.0034645516372198214,152.0,1.5041371377255524e-09,0.25108501503827396,1.2342531357154382e-07,0.9,326741.4377783699,2871672.655980997
259,4979036.915713734,0.0,4979036.915713734,0.0,2.0,5.0,1e-06,1.5,10000000.0,0.0013975389524177122,122.0,2.247766288356476e-08,0.046675029721180206,9.280240274221604e-09,0.9,1006364.2963736901,7635285.438817847
260,4515173.317130147,0.0,4515173.317130146,0.0,14.0,82.0,1e-06,1.5,10000000.0,0.03232177885798966,183.0,3.418047871153128e-09,0.2636058633140387,5.9210964290457426e-08,0.9,128640.57277891428,4548053.182800726
261,4982909.833974632,0.0,4982909.833974632,0.0,2.0,4.0,1e-06,1.5,10000000.0,0.00113934440169114,146.0,5.041083140987855e-08,0.130380834796211,1.109712553692095e-08,0.9,312448.9535411417,1829939.1026170445
262,4901956.865031578,0.0,4901956.865031578,0.0,6.0,36.0,1e-06,1.5,10000000.0,0.006536208997894733,115.0,2.0867395466647685e-09,0.03671704568335916,4.550053694341343e-08,0.9,951976.8328116224,3735440.684788847
263,4766815.409487756,0.0,4766815.409487756,0.0,5.0,25.0,1e-06,1.5,10000000.0,0.015545639367482841,116.0,7.844615127157638e-08,0.23762258069036807,6.340349699544917e-08,0.9,571349.4914561762,556106.9960473737
264,4977075.367433996,0.0,4977075.367433996,0.0,11.0,28.0,1e-06,1.5,10000000.0,0.0015283088377336075,185.0,2.57733924136127e-09,0.22329942818689677,1.574227228157571e-08,0.9,8570377.360107712,2767116.010531986
265,4130477.590324503,0.0,4130477.590324503,0.0,9.0,18.0,1e-06,1.5,10000000.0,0.05796816064503312,174.0,8.152477577727557e-09,0.1162356494791988,1.746052152429782e-08,0.9,2872984.082744924,2676608.6884509753
266,4951715.620959489,851806.017518709,4951715.620959489,0.0,5.0,7.0,1e-06,1.5,10000000.0,0.0032189586027007483,155.0,3.8890767686846805e-09,0.007248628142713231,5.646522790045548e-09,0.9,557566.5204005121,1197942.4200804248
267,4413683.62237043,0.0,4413683.622370431,0.0,5.0,39.0,1e-06,1.5,10000000.0,0.0390877585086292,51.0,6.989924302819449e-08,0.17081178977000794,3.4545901625348366e-07,0.9,209175.0846909035,846889.2027251769
268,4142092.38501086,0.0,4142092.38501086,0.0,6.0,4.0,1e-06,1.5,10000000.0,0.057193840999275956,116.0,2.2973707363569606e-08,0.05034440774691068,1.3094078537753268e-09,0.9,1070940.8665062408,431514.5402311783
269,4861001.628124622,4715677.924980459,4861001.628124622,0.0,10.0,2.0,1e-06,1.5,10000000.0,0.009266558125025226,192.0,2.7059665559969916e-08,0.005074413548407919,5.987590676726551e-09,0.9,154629.76104417667,173367.0856918006
270,4914571.8646680415,0.0,4914571.8646680415,0.0,6.0,16.0,1e-06,1.5,10000000.0,0.005695209022130524,118.0,7.97071961829925e-09,0.2103815511272126,1.5627592275175645e-08,0.9,3041855.967997945,7869275.430721654
271,4918174.180663137,0.0,4918174.180663137,0.0,10.0,2.0,1e-06,1.5,10000000.0,0.005455054622457448,180.0,3.1975911055528707e-09,0.21526269981074372,2.4568083205488193e-09,0.9,2937290.4316644934,109109.9131783899
272,4913748.132698873,0.0,4913748.132698873,0.0,6.0,4.0,1e-06,1.5,10000000.0,0.005750124486741747,100.0,5.324703388135372e-09,0.07211691938003492,2.029575599445979e-09,0.9,5111996.4751063585,8028390.574666873
273,4951913.427455882,0.0,4951913.427455882,0.0,35.0,989.0,1e-06,1.5,10000000.0,0.0032057715029413358,155.0,5.961749260841177e-08,0.07629058120788713,1.5630986618497605e-07,0.9,5791964.960112913,220373.79393857863
274,4945691.901458267,0.0,4945691.901458267,0.0,10.0,5.0,1e-06,1.5,10000000.0,0.0036205399027822265,128.0,2.428245574012705e-09,0.03047787920552427,6.693121770411452e-09,0.9,575646.8893835774,560077.5174669296
275,4635687.807996852,0.0,4635687.807996852,0.0,2.0,1.0,1e-06,1.5,10000000.0,0.0242874794668765,85.0,8.947731302877723e-08,0.11871452834098144,7.613988349222488e-09,0.9,353267.6445365151,3077677.0233224104
276,4896362.2443833705,0.0,4896362.2443833705,0.0,8.0,14.0,1e-06,1.5,10000000.0,0.006909183707775342,97.0,1.2875385753473241e-08,0.09319743351899384,3.315685876791092e-08,0.9,684004.0558256608,1771888.553540448
277,4824461.186189034,0.0,4824461.186189034,0.0,2.0,1.0,1e-06,1.5,10000000.0,0.011702587587397725,134.0,7.849107612319171e-08,0.2776795562122312,1.0253578991682583e-09,0.9,574764.2591190402,143115.01297649182
278,4397921.071164987,0.0,4397921.071164987,0.0,11.0,4.0,1e-06,1.5,10000000.0,0.040138595255667556,118.0,1.1522350781081026e-08,0.28883011671125586,2.873108848321928e-09,0.9,328579.697914235,174296.0777606247
279,4928662.207639508,0.0,4928662.207639508,0.0,14.0,3.0,1e-06,1.5,10000000.0,0.004755852824032634,87.0,5.591450659643313e-09,0.29096225064812004,1.946829257160034e-09,0.9,4979013.039849489,195053.38280911348
280,4358489.352017972,0.0,4358489.352017972,0.0,7.0,6.0,1e-06,1.5,10000000.0,0.04276737653213519,152.0,8.12754612631661e-09,0.06883229784062651,4.833937305132258e-09,0.9,797316.6370048145,7445334.109775271
281,4044288.9228948285,0.0,4044288.922894828,0.0,8.0,5.0,1e-06,1.5,10000000.0,0.06371407180700812,177.0,8.740899791598001e-08,0.17582723422263458,1.0241747338024444e-09,0.9,2289982.745710464,304741.9071887256
282,4791979.342900198,0.0,4791979.342900199,0.0,11.0,504.0,1e-06,1.5,10000000.0,0.01386804380665268,121.0,1.5855931636624819e-09,0.15237856277936848,6.056879698657631e-07,0.9,337088.5341580179,263441.7687399787
283,4785646.294023017,0.0,4785646.294023017,0.0,8.0,462.0,1e-06,1.5,10000000.0,0.014290247065132192,92.0,8.378050544928603e-09,0.20964877055923817,6.235858142543938e-07,0.9,439619.6035503909,274180.0705557083
284,4999999.999997805,0.0,0.0,4999999.999997805,15.0,9.0,1e-06,1.5,10000000.0,0.034073592374222146,80.0,2.433302702470507e-09,0.19655007361395815,8.336223266680704e-09,0.9,1762611.4255490866,1691519.151054004
285,4784442.282211923,0.0,4784442.282211923,0.0,9.0,66.0,1e-06,1.5,10000000.0,0.014370514519205072,109.0,1.7023080577123269e-09,0.12099481817867414,8.872377935073772e-08,0.9,5913401.534341677,122482.0105730847
286,4943082.893007646,0.0,4943082.893007646,0.0,6.0,3.0,1e-06,1.5,10000000.0,0.0037944737994902427,108.0,1.3291627537592315e-09,0.06689940981308591,2.3867126058879844e-09,0.9,9759225.66203576,126009.46483520366
287,4197033.552715398,0.0,4197033.552715398,0.0,7.0,48.0,1e-06,1.5,10000000.0,0.05353109648564019,187.0,1.0913085460404383e-08,0.15479835392610905,5.611874447532324e-08,0.9,1699704.297619163,3096845.213052397
288,4942529.906418855,0.0,4942529.906418856,0.0,4.0,11.0,1e-06,1.5,10000000.0,0.0038313395720760727,145.0,1.0461040325441786e-08,0.10979593550793498,1.8943815026568804e-08,0.9,197502.883331006,2727893.638772852
289,3908261.372823726,0.0,3908261.3728237255,0.0,10.0,80.0,1e-06,1.5,10000000.0,0.07278257514508482,154.0,4.363632870391819e-09,0.280679041487516,7.435876166578181e-08,0.9,298706.4689572815,9594103.699086752
290,4634906.598565016,37265309.94516556,3882385.0439880644,719158.8500051565,42.0,5.0,1e-06,1.5,10000000.0,0.012033745378920128,68.0,1.8933188136809667e-09,0.2188976427382622,7.7413428347172e-09,0.9,445452.303623792,829667.0861285382
291,4901052.751321509,0.0,4901052.751321509,0.0,11.0,4.0,1e-06,1.5,10000000.0,0.006596483245232729,82.0,6.355835587803301e-09,0.19275915096497362,2.370444812682018e-09,0.9,7350047.386223146,1568220.2627157532
292,4053543.9125218606,0.0,4053543.9125218606,0.0,4.0,3.0,1e-06,1.5,10000000.0,0.06309707249854248,96.0,2.4521551958658812e-08,0.2046540164336188,9.914316476680402e-09,0.9,183127.00883313557,893362.9120150288
293,4877217.767356332,0.0,4877217.767356332,0.0,8.0,323.0,1e-06,1.5,10000000.0,0.008185482176244534,93.0,1.6468209279273922e-09,0.0987127418590343,5.377501753135093e-07,0.9,2844266.6479652184,1740256.9281676265
294,4164035.0148486802,0.0,4164035.0148486802,0.0,32.0,232.0,1e-06,1.5,10000000.0,0.05573099901008782,87.0,8.516554285944783e-08,0.1641725669728393,1.1292083333298507e-07,0.9,9302301.608237538,756807.4959130961
295,4625902.3389288755,0.0,4625902.338928875,0.0,3.0,95.0,1e-06,1.5,10000000.0,0.024939844071408254,96.0,5.362889355571226e-09,0.22089850803029984,1.4430632449695035e-07,0.9,225296.2481821675,9350164.66478259
296,4964018.898736551,0.0,4964018.898736551,0.0,5.0,9.0,1e-06,1.5,10000000.0,0.00239874008422987,177.0,7.273338110359296e-08,0.08005838554731133,1.956717019710965e-08,0.9,246042.1253730607,1540967.5099174727
297,4906547.50078769,0.0,4906547.50078769,0.0,6.0,318.0,1e-06,1.5,10000000.0,0.006230166614140809,66.0,6.8227512391931204e-09,0.16581643450745712,6.648051544944737e-07,0.9,2572237.1377773294,2483919.102480054
298,4839841.130326268,0.0,4839841.130326266,0.0,14.0,33.0,1e-06,1.5,10000000.0,0.010677257978248221,195.0,1.9623937131220293e-08,0.20701460081859543,1.8632402179262566e-08,0.9,1632370.9381047424,225364.47906572447
299,4950490.526628751,0.0,4950490.526628751,0.0,13.0,3.0,1e-06,1.5,10000000.0,0.003300631558083294,54.0,9.920674966908587e-08,0.2223566620723863,1.440543698335383e-09,0.9,2399318.4177604727,211890.24491675769
300,4434854.910572052,0.0,4434854.910572051,0.0,6.0,220.0,1e-06,1.5,10000000.0,0.037676339295186795,79.0,2.0254913523374657e-08,0.0653330626861371,5.295064117003077e-07,0.9,1995456.1748247377,8434127.860979065
301,4521278.994739663,21642048.876248874,2330993.558561482,2187016.918253918,64.0,80.0,1e-06,1.5,10000000.0,0.03242567526339211,51.0,1.8663337879453564e-09,0.2205621281856973,3.481938178872566e-07,0.9,1458842.2242517716,1131091.7579868578
302,4959743.382283327,0.0,4959743.382283325,0.0,13.0,12.0,1e-06,1.5,10000000.0,0.0026837745144410747,96.0,1.8815291726910755e-08,0.20726870318179483,2.8769586917865842e-08,0.9,145509.92190287696,1178115.9051633163
303,4737616.395422951,0.0,4737616.395422951,0.0,4.0,4.0,1e-06,1.5,10000000.0,0.017492240305136547,191.0,2.924460436676727e-08,0.28333581006383546,5.365137359157071e-09,0.9,646102.9631107957,1836763.2441420916
304,4143018.640942354,0.0,4143018.6409423547,0.0,6.0,572.0,1e-06,1.5,10000000.0,0.05713209060379643,152.0,4.303241570598429e-08,0.23990275363982924,7.781867816664084e-07,0.9,331088.1717920776,144974.01032020888
305,4900927.839841601,0.0,4900927.839841602,0.0,6.0,5.0,1e-06,1.5,10000000.0,0.006604810677226566,125.0,5.3412973700829495e-09,0.10781564324280184,5.943968005746898e-09,0.9,412999.937164626,1996958.4649893083
306,4228208.988902072,0.0,4228208.988902072,0.0,10.0,8.0,1e-06,1.5,10000000.0,0.051452734073195026,90.0,2.744443065898537e-09,0.24476393533098925,1.4042190638271637e-08,0.9,107233.32758371992,2773066.6990886177
307,4941962.652809434,0.0,4941962.652809435,0.0,4.0,75.0,1e-06,1.5,10000000.0,0.0038691564793700726,175.0,3.765387085074945e-08,0.19193451504297246,1.0454846811106671e-07,0.9,918213.741876224,2944941.7483198014
308,4902017.1132588405,1877694.220045338,2777529.73941388,2124851.7935946546,30.0,18.0,1e-06,1.5,10000000.0,0.010481885865739962,168.0,1.18035158152255e-09,0.2813188223078878,1.2667933245850065e-08,0.9,3204008.179253957,221220.16502228283
309,4029179.335147911,0.0,4029179.335147911,0.0,2.0,2.0,1e-06,1.5,10000000.0,0.06472137765680591,161.0,5.7052537412676036e-08,0.06876918513570501,6.92215506914527e-09,0.9,280018.18985499133,2664506.0388174076
310,4869103.185654976,0.0,4869103.185654978,0.0,12.0,43.0,1e-06,1.5,10000000.0,0.008726454289665493,134.0,3.1015452510780695e-09,0.2250133453989618,3.4720966328847915e-08,0.9,386166.31056446757,891659.2039767968
311,4849236.8991293805,0.0,4849236.8991293805,0.0,10.0,6.0,1e-06,1.5,10000000.0,0.010050873391374709,183.0,1.0918290380144944e-08,0.19908080147929033,3.2681791779010878e-09,0.9,1708971.9141767803,455235.44075389265
312,4796644.344563949,0.0,4796644.344563963,0.0,66.0,1191.0,1e-06,1.5,10000000.0,0.01355704369573629,179.0,9.482829039359234e-08,0.05132051569955667,8.792578456711593e-08,0.9,4171035.396219708,9065884.291917175
313,4984469.602421939,0.0,4984469.602421939,0.0,3.0,1.0,1e-06,1.5,10000000.0,0.001035359838537411,55.0,4.110905153007806e-08,0.03265264328583338,3.1798806241819024e-09,0.9,326320.03445423313,2277124.837848716
314,4936438.1106235,0.0,4936438.1106235,0.0,11.0,13.0,1e-06,1.5,10000000.0,0.0042374592917666445,166.0,1.137189358465479e-09,0.04283415621686225,7.919264330624684e-09,0.9,376464.63559104473,7334415.8878125185
315,4336054.241624278,50763184.22305993,1851643.7677453342,2484133.075824529,88.0,148.0,1e-06,1.5,10000000.0,0.04401892091624609,94.0,1.178878555079428e-09,0.27347621811361766,3.544209342920475e-07,0.9,5465221.839786283,1566434.9865454892
316,4698800.399390141,0.0,4698800.399390141,0.0,11.0,4.0,1e-06,1.5,10000000.0,0.020079973373990527,85.0,8.050910862763351e-09,0.16264304659324527,3.0479968178545955e-09,0.9,234307.84557156687,1466302.2983140182
317,4884236.226032026,0.0,4884236.226032026,0.0,4.0,1.0,1e-06,1.5,10000000.0,0.007717584931198245,147.0,2.596654583754034e-08,0.06649597053838929,1.5540919650953784e-09,0.9,320991.6338486093,963582.5554412393
318,4978646.498751826,0.0,4873342.26417395,105303.57962561335,25.0,19.0,1e-06,1.5,10000000.0,0.0014542377002405426,137.0,1.4854499297186337e-09,0.22683100672119505,1.4531368574370182e-08,0.9,4142400.107894933,926502.9915256504
319,3728729.1181371943,0.0,3728729.1181371943,0.0,9.0,23.0,1e-06,1.5,10000000.0,0.08475139212418702,101.0,7.887934802980972e-09,0.06460862957664208,2.612415949338721e-08,0.9,8673426.450113025,249029.6480792723
320,4620515.105452982,0.0,4620515.105452982,0.0,9.0,4.0,1e-06,1.5,10000000.0,0.02529899296980112,50.0,2.232487873776794e-08,0.11597612969718574,7.426606122413833e-09,0.9,1806555.524614397,471725.1921335831
321,4955616.5823402,0.0,4955616.5823402,0.0,10.0,7.0,1e-06,1.5,10000000.0,0.0029588945106533713,128.0,5.200857739987214e-09,0.27478091713950775,5.405082449989574e-09,0.9,290307.7266663348,456038.2225876457
322,4483727.900867233,0.0,4483727.900867233,0.0,2.0,141.0,1e-06,1.5,10000000.0,0.03441813994218246,121.0,8.382089838196929e-08,0.2990363331009307,5.506313369298117e-07,0.9,295903.87270283286,546772.936478886
323,4322149.78961724,0.0,4322149.789617241,0.0,12.0,203.0,1e-06,1.5,10000000.0,0.04519001402551301,196.0,3.70521776819478e-08,0.22536647311210012,1.8704441844677134e-07,0.9,2191531.7825223655,3505197.9815884256
324,4897990.50069898,1345510.6473704001,4897990.50069898,0.0,22.0,70.0,1e-06,1.5,10000000.0,0.00680063328673463,180.0,4.6564372587447265e-08,0.008014058595579064,1.836688105363397e-08,0.9,2835381.42202873,290718.6880951506
325,4102256.194534654,0.0,4102256.194534654,0.0,8.0,3.0,1e-06,1.5,10000000.0,0.059849587031022916,71.0,7.1077140269130075e-09,0.08177447200868135,4.348953698585057e-09,0.9,730261.9111684477,9439555.832442565
326,4369283.017731847,0.0,4369283.017731841,0.0,30.0,57.0,1e-06,1.5,10000000.0,0.04204779881787699,186.0,4.9028191900082474e-08,0.10255836074926078,1.153093843959055e-08,0.9,4539601.980085223,107374.13288632766
327,4913898.471643685,0.0,4913898.471643686,0.0,7.0,182.0,1e-06,1.5,10000000.0,0.00574010189042059,149.0,3.100050976689955e-09,0.2874855465527554,1.5024897771756249e-07,0.9,3306172.4090392035,5597558.342238903
328,4055216.588483424,0.0,4055216.588483424,0.0,19.0,5.0,1e-06,1.5,10000000.0,0.06298556076777173,99.0,5.602328353738883e-08,0.13977279621674923,5.220819199011422e-09,0.9,8017354.385708303,859425.3014207031
329,4681254.161304082,0.0,4681254.161304082,0.0,7.0,33.0,1e-06,1.5,10000000.0,0.02124972257972777,150.0,1.0232036202222423e-08,0.12018943025877911,2.52110836263217e-08,0.9,2177462.7676746435,2232679.4138787184
330,4961031.844753791,0.0,4961031.844753791,0.0,10.0,21.0,1e-06,1.5,10000000.0,0.0025978770164138644,194.0,1.141461508445008e-09,0.1287087643960317,1.0966550785155293e-08,0.9,659071.8882975234,1094200.3228772432
331,4955604.858789235,0.0,3992000.141281327,963573.2130786068,15.0,202.0,1e-06,1.5,10000000.0,0.0036688097295014236,94.0,1.0793835868113223e-09,0.0636096496067018,3.628874943029989e-07,0.9,342925.76676432515,8014979.185667425
332,4445155.075733015,0.0,4445155.075733015,0.0,8.0,2.0,1e-06,1.5,10000000.0,0.036989661617798895,81.0,2.5709098608750876e-09,0.1293323449226567,1.2603444602155523e-09,0.9,1185652.1486132024,105586.34154069952
333,4951957.677005768,0.0,4951957.677005767,0.0,6.0,276.0,1e-06,1.5,10000000.0,0.0032028215329467096,127.0,3.806593681029015e-09,0.25267129400612126,2.637820138865753e-07,0.9,371344.17022613646,443740.0798509506
334,4708825.978617525,0.0,4708825.978617525,0.0,4.0,4.0,1e-06,1.5,10000000.0,0.0194116014254982,133.0,1.1460212938740109e-08,0.27494068553871404,3.4238104380732088e-09,0.9,999250.580140907,6784839.51946839
335,3619984.2165295803,0.0,3619984.21652958,0.0,6.0,461.0,1e-06,1.5,10000000.0,0.0920010522313584,158.0,2.36418254485491e-08,0.24106512400254193,5.072633929745187e-07,0.9,2907623.375568551,3865134.0406370973
336,4970370.485921646,0.0,4970370.485921646,0.0,22.0,1.0,1e-06,1.5,10000000.0,0.001975300938556765,113.0,1.2821074493511426e-09,0.09538171134827202,1.8018716053607108e-09,0.9,1392389.4655494648,165102.48731523872
337,4980882.135649604,0.0,4980882.135649604,0.0,7.0,333.0,1e-06,1.5,10000000.0,0.001274524290026248,143.0,5.248403978839417e-09,0.2021395096923227,3.5165651172216595e-07,0.9,3125189.9709200887,2856650.657474174
338,4787680.5174747575,0.0,4787680.517474757,0.0,8.0,366.0,1e-06,1.5,10000000.0,0.014154632168347423,111.0,1.1930872833580832e-08,0.02189195283476818,3.66350037261417e-07,0.9,6809295.873981731,605104.0435066078
339,4676753.74244835,0.0,4676753.742448351,0.0,7.0,34.0,1e-06,1.5,10000000.0,0.0215497505034327,55.0,3.3028355915634695e-08,0.28675342083290295,1.3744556784127928e-07,0.9,376691.88134973904,866791.5326611652
340,4977287.593244452,0.0,4977287.593244452,0.0,8.0,6.0,1e-06,1.5,10000000.0,0.001514160450369824,191.0,2.2047191237568717e-08,0.11617007063023752,5.868192088591679e-09,0.9,1459076.3830728033,568130.2026741686
341,4593740.367690115,0.0,4593740.367690115,0.0,9.0,7.0,1e-06,1.5,10000000.0,0.027083975487325707,156.0,1.0323213150105573e-08,0.10045970217869604,7.754842426294419e-09,0.9,2387394.825424338,4218004.188263703
342,4945421.058108933,0.0,4945421.058108933,0.0,9.0,57.0,1e-06,1.5,10000000.0,0.003638596126071064,185.0,2.265780394259323e-09,0.28501051977256675,3.068165036648295e-08,0.9,131801.2289195352,1525216.2624138868
343,4512306.641883507,53.12623168633024,4512306.641883507,0.0,4.0,55.0,1e-06,1.5,10000000.0,0.03251289054109936,81.0,6.046630668424847e-08,0.015113325060776082,2.982793467992519e-07,0.9,262563.72866669274,654017.8484141316
344,4979540.713708891,0.0,4942095.895720481,37444.607137595485,28.0,39.0,1e-06,1.5,10000000.0,0.0013742581865015758,63.0,1.0302427708661808e-09,0.05787258223891378,1.3424464610647936e-07,0.9,857046.6372301913,180579.9651929017
345,4898757.328477665,0.0,4898757.328477666,0.0,10.0,81.0,1e-06,1.5,10000000.0,0.006749511434821887,95.0,3.951014197496699e-09,0.10232598484982254,1.0242603589616275e-07,0.9,363110.97060918424,3119146.556374174
346,4957254.501967909,0.0,4957254.501967909,0.0,11.0,3.0,1e-06,1.5,10000000.0,0.0028496998688060118,141.0,2.162361644439264e-09,0.08613132524844072,4.054344647563852e-09,0.9,722192.6939189754,1077833.632817288
347,4958158.082580341,0.0,4958158.082580341,0.0,9.0,6.0,1e-06,1.5,10000000.0,0.0027894611613106246,59.0,1.5353081201990204e-08,0.17021749463407557,7.977683136986736e-09,0.9,7199977.234525655,707067.6947748746
348,4397571.782251089,0.0,4397571.782251089,0.0,2.0,1.0,1e-06,1.5,10000000.0,0.040161881183260535,77.0,6.376655255079967e-08,0.12852944773509206,4.07420255343353e-09,0.9,219896.84294260276,6716904.7583887745
349,4950631.494727977,0.0,4950631.494727977,0.0,9.0,4.0,1e-06,1.5,10000000.0,0.0032912336848015655,125.0,4.484679252844724e-08,0.04284359878903488,5.354922051322163e-09,0.9,2549828.0162620703,270229.7746263731
350,4005395.9149534823,0.0,4005395.9149534823,0.0,5.0,130.0,1e-06,1.5,10000000.0,0.06630693900310097,199.0,4.770646658699916e-09,0.039984283474696104,9.418671510175478e-08,0.9,105226.2694846497,142158.63765727312
351,4243557.878764362,445722427.7150093,4243557.878764362,0.0,11.0,308.0,1e-06,1.5,10000000.0,0.0504294747490423,129.0,1.1529963424587227e-09,0.0010240812621815309,3.0600059517188024e-07,0.9,607958.178202367,594158.5353936361
352,4598680.50121308,0.0,4598680.50121308,0.0,12.0,86.0,1e-06,1.5,10000000.0,0.026754633252461163,165.0,5.823642048277668e-09,0.2745764250745691,5.465656377872709e-08,0.9,9964347.977678323,896453.8853227884
353,4844131.480606064,0.0,4844131.480606064,0.0,7.0,5.0,1e-06,1.5,10000000.0,0.010391234626262402,99.0,1.1795843264461341e-08,0.13573988759347486,4.132798642016475e-09,0.9,117860.57479144893,144410.2700113329
354,4750701.05875521,0.0,4750701.058755208,0.0,15.0,213.0,1e-06,1.5,10000000.0,0.016619929416318367,143.0,4.175384081145614e-09,0.16595719719956128,1.8826178056199235e-07,0.9,159723.25610660834,283863.32017518603
355,4522120.214865725,82075170.60839829,4125849.7705618204,373043.53000435355,30.0,206.0,1e-06,1.5,10000000.0,0.024123335333781727,78.0,1.1171308435672864e-09,0.12738051290792837,4.784507116203018e-07,0.9,554060.6181418939,1704376.1511639233
356,4878625.252733624,14572.883986536412,2893957.0694285277,1984021.1210377777,30.0,113.0,1e-06,1.5,10000000.0,0.01347277550913139,73.0,2.506599817264635e-09,0.26233141915118413,2.4317114327216825e-07,0.9,8896685.667865152,2115579.7807158297
357,4981022.417046587,0.0,4981022.417046587,0.0,2.0,1.0,1e-06,1.5,10000000.0,0.001265172196894156,82.0,8.691607094703073e-08,0.24178399041421916,2.569325089570247e-09,0.9,102723.69456886491,2049250.0547300642
358,4038261.089347465,0.0,4038261.089347465,0.0,2.0,58.0,1e-06,1.5,10000000.0,0.06411592737683572,142.0,7.734525696261236e-08,0.035072731145683746,5.175983353590173e-07,0.9,309166.3393622689,6902111.46236222
359,4642458.843655172,0.0,4642458.843655172,0.0,4.0,41.0,1e-06,1.5,10000000.0,0.023836077089654416,196.0,2.4316069880731696e-08,0.087453362986341,3.0534803993643727e-07,0.9,104284.37839095111,6233155.606354957
360,4895855.193932916,260063212.1854302,4895855.193932916,0.0,8.0,363.0,1e-06,1.5,10000000.0,0.006942987071138815,185.0,3.229396768894509e-09,0.002386217106034394,2.55988924878501e-07,0.9,198711.5227547094,467546.28433142026
361,4629644.556400718,0.0,4629644.556400718,0.0,7.0,58.0,1e-06,1.5,10000000.0,0.024690362906618465,59.0,1.631066297786883e-08,0.21124178100772648,1.226023968413749e-07,0.9,2703166.819999316,109584.73673630644
362,4742303.007478602,0.0,4742303.007478602,0.0,3.0,1.0,1e-06,1.5,10000000.0,0.0171797995014264,81.0,1.892959632307901e-08,0.12239555999647246,3.969789842042705e-09,0.9,1705182.0561477842,6816556.448915572
363,4001636.4043300743,0.0,4001636.4043300743,0.0,12.0,18.0,1e-06,1.5,10000000.0,0.06655757304466169,194.0,2.4443200826177533e-09,0.24345066900861467,1.0086490411766112e-08,0.9,7115258.890263629,665113.42870536
364,4919444.491463562,0.0,4919444.491463562,0.0,3.0,3.0,1e-06,1.5,10000000.0,0.005370367235762485,87.0,3.315650698582228e-09,0.12739106005934758,1.1853550415458837e-09,0.9,790951.0736192656,583548.0338960381
365,4785791.306740447,0.0,4785791.306740447,0.0,5.0,8.0,1e-06,1.5,10000000.0,0.014280579550636855,137.0,8.419260035386584e-08,0.13860476532479607,5.753815069373331e-09,0.9,2018357.59255195,520696.1883271586
