,id,pop,phage,immune,susceptible,richness,phageRichness,pS,b,a,c,f,beta,adsp,d,m,l,popinit,phageinit,nodf,Q
13,0339d734-6bc3-11eb-a4fc-e3569337d8a3,101010.07861347214,8990827.12789206,0.0,101010.07861347214,1,441,1.0568371610681857e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
14,033adc06-6bc3-11eb-a4fc-e3569337d8a3,101010.08334780531,8990827.290271845,0.0,101010.08334780531,1,452,2.253903663408374e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
15,033be6a0-6bc3-11eb-a4fc-e3569337d8a3,186969.4210271888,1252295.227295648,72885.32330180962,114084.09772537918,10,217,4.5212839156323053e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,80.11995,0.1581211
16,033cecda-6bc3-11eb-a4fc-e3569337d8a3,101073.26537268028,8936989.034596652,4470.604029965165,96602.66134271512,2,472,2.715129522673317e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,32.72488,0.2247028
17,033df1c0-6bc3-11eb-a4fc-e3569337d8a3,188041.94767324103,1003157.3304872924,87064.08065068882,100977.86702255221,6,106,2.4039162672777486e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,54.98088,0.2124566
18,033ef5f2-6bc3-11eb-a4fc-e3569337d8a3,101010.09783673445,8990825.498137487,0.0,101010.09783673445,1,452,4.514861512136802e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
19,033ffa7e-6bc3-11eb-a4fc-e3569337d8a3,179252.79172917124,1543769.3967746526,151406.6448911504,27846.146838020813,9,176,4.847665690569148e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,76.85692,0.1581274
20,0340ff32-6bc3-11eb-a4fc-e3569337d8a3,101010.09379044658,8990826.468049984,0.0,101010.09379044658,1,446,6.651279108682615e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
21,034207f6-6bc3-11eb-a4fc-e3569337d8a3,183610.97530647367,1671216.2291151609,88534.90281270293,95076.07249377074,13,237,4.50368479198076e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,82.19115,0.1375802
22,03430dfe-6bc3-11eb-a4fc-e3569337d8a3,184035.8792630077,956919.2464949968,152700.6252627411,31335.254000266606,8,196,2.62982183291834e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,72.95307,0.2228532
23,03441276-6bc3-11eb-a4fc-e3569337d8a3,101010.08617448839,8990826.659670511,0.0920641545963008,101009.99411033379,3,447,2.9605457311250478e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.45487,0.189986
24,03451bbc-6bc3-11eb-a4fc-e3569337d8a3,101010.09139675967,8990825.404238826,0.0,101010.09139675967,1,473,3.4005260334360693e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
25,0346200c-6bc3-11eb-a4fc-e3569337d8a3,101010.08147909072,8990828.84095793,0.0,101010.08147909072,1,472,1.6245205294509753e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
26,034724de-6bc3-11eb-a4fc-e3569337d8a3,101010.09676446056,8990825.691903364,1.6327248886227608e-08,101010.09676444423,3,426,2.0924705672256856e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,54.8051,0.12648
27,03482d3e-6bc3-11eb-a4fc-e3569337d8a3,101010.09806787918,8990825.613551788,5.238689482212067e-10,101010.09806787866,2,480,9.427705589044369e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,45.8425,0.1688832
28,0349313e-6bc3-11eb-a4fc-e3569337d8a3,101010.09700898442,8990826.331065005,0.0,101010.09700898442,1,480,1.783214119113439e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
29,034a3520-6bc3-11eb-a4fc-e3569337d8a3,101010.08435918076,8990827.05740388,0.0,101010.08435918076,1,444,1.5741837084977689e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
30,034b38e4-6bc3-11eb-a4fc-e3569337d8a3,187957.76344016095,1018355.9345464612,86716.0961630873,101241.66727707365,11,132,4.7584952902096465e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,69.78097,0.1361083
31,034c3c12-6bc3-11eb-a4fc-e3569337d8a3,101010.10184940322,8990810.995114379,1.308665105534601,101008.79318429768,3,412,9.046949968602129e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,63.75144,0.2340141
32,034d401c-6bc3-11eb-a4fc-e3569337d8a3,101056.40374140919,8951841.53808718,3233.458496366002,97822.94524504319,10,334,4.3531826617732483e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,79.39152,0.1596603
33,034e4872-6bc3-11eb-a4fc-e3569337d8a3,101010.09206007925,8990826.020510169,0.0,101010.09206007925,1,459,2.048715698905861e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
34,034f4baa-6bc3-11eb-a4fc-e3569337d8a3,181147.03076699536,1412955.380890695,159624.87909145292,21522.151675542424,6,295,8.146789537815086e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.45027,0.2625638
35,03504f46-6bc3-11eb-a4fc-e3569337d8a3,101011.25620907002,8990795.047932463,1.9825366771692643,101009.27367239285,3,452,5.781199388520005e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,53.53012,0.2166778
36,035150a8-6bc3-11eb-a4fc-e3569337d8a3,187474.59437052498,1071876.4952637537,90086.10951143294,97388.48485909204,17,141,8.0462139372482e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,72.07943,0.207576
37,035253d6-6bc3-11eb-a4fc-e3569337d8a3,101010.0761871155,8990828.401221039,0.00011335697490721941,101010.07607375852,4,386,5.7242245927979227e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.12781,0.1656378
38,035356f0-6bc3-11eb-a4fc-e3569337d8a3,187963.48790481512,1016042.6116684579,86940.71080013107,101022.77710468405,8,88,9.470949573028566e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,68.91713,0.1427471
39,03545cbc-6bc3-11eb-a4fc-e3569337d8a3,101010.08221313883,8990827.148884805,0.0,101010.08221313883,1,463,1.7001116214412518e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
40,03555fea-6bc3-11eb-a4fc-e3569337d8a3,101010.08344838762,8990829.197314564,0.0,101010.08344838762,1,490,5.603205657789325e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
41,035662aa-6bc3-11eb-a4fc-e3569337d8a3,101010.1036289008,8990825.684613096,0.0,101010.1036289008,1,450,1.2495919991909922e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
42,035764f2-6bc3-11eb-a4fc-e3569337d8a3,101010.10452389173,8990820.562769085,0.4048568662838079,101009.69966702544,2,437,4.401759897948879e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,44.28921,0.2499815
43,035865e6-6bc3-11eb-a4fc-e3569337d8a3,101010.08766433052,8990825.738317061,0.22938137959863525,101009.85828295093,3,425,5.998892788363698e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,65.71346,0.2527587
44,03596676-6bc3-11eb-a4fc-e3569337d8a3,101010.08860493552,8990826.237343967,0.0,101010.08860493552,1,432,2.5045456172052685e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
45,035a6b98-6bc3-11eb-a4fc-e3569337d8a3,101010.09025787607,8990827.311346348,0.0,101010.09025787607,1,460,1.3568668175665872e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
46,035b6ce6-6bc3-11eb-a4fc-e3569337d8a3,101010.09106911227,8990826.510246586,1.4551915228366852e-11,101010.09106911226,2,445,2.2963763691997506e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,39.88926,0.1336195
47,035c6d6c-6bc3-11eb-a4fc-e3569337d8a3,101010.08165138427,8990827.561711386,0.0,101010.08165138427,1,443,1.1044490252579306e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
48,035d6faa-6bc3-11eb-a4fc-e3569337d8a3,101010.08976077299,8990828.370691165,0.0,101010.08976077299,1,475,1.0979588562638403e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
49,035e7062-6bc3-11eb-a4fc-e3569337d8a3,176723.72709186343,1872590.3192273006,148668.05199320693,28055.6750986565,5,179,2.171946059699379e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.91545,0.2852787
50,035f7138-6bc3-11eb-a4fc-e3569337d8a3,101010.13837526408,8990787.51526058,3.2826990771864075,101006.8556761869,2,428,9.153711730061712e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,46.04559,0.2492883
51,03607880-6bc3-11eb-a4fc-e3569337d8a3,101010.09208132722,8990827.75963763,0.0,101010.09208132722,1,466,5.5135627221286664e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
52,0361785c-6bc3-11eb-a4fc-e3569337d8a3,101188.27065820043,8829942.138616173,13523.144425188977,87665.12623301146,8,292,2.4485474263558337e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,72.05697,0.1835879
53,03628a4e-6bc3-11eb-a4fc-e3569337d8a3,101010.07685278117,8990827.722209966,0.0,101010.07685278117,1,499,2.343282612319606e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
54,03638e08-6bc3-11eb-a4fc-e3569337d8a3,185495.6342863902,1219516.0161915382,110872.38341699656,74623.25086939365,10,229,5.319933077678226e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,82.56648,0.1460497
55,03648e52-6bc3-11eb-a4fc-e3569337d8a3,159088.94397394097,4061010.301180413,133039.7155242755,26049.228449665472,10,267,4.3601140215897623e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,76.60706,0.2262528
56,03658e56-6bc3-11eb-a4fc-e3569337d8a3,101010.09501635161,8990826.39658907,0.0,101010.09501635161,1,440,5.120303692998177e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
57,03669224-6bc3-11eb-a4fc-e3569337d8a3,175137.0072689824,2018712.8250647632,144587.605948899,30549.401320083372,6,326,1.4688584122242777e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,75.56111,0.1489587
58,036791d8-6bc3-11eb-a4fc-e3569337d8a3,101010.08427109991,8990826.293717613,0.0,101010.08427109991,2,361,1.8020022220489934e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,10.49691,0.02767835
59,036891e6-6bc3-11eb-a4fc-e3569337d8a3,101010.09112810233,8990827.003992472,0.0,101010.09112810233,1,436,5.739162352874377e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
60,036990fa-6bc3-11eb-a4fc-e3569337d8a3,101010.09898816913,8990826.65448614,0.0,101010.09898816913,1,464,3.975300426145798e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
61,036a911c-6bc3-11eb-a4fc-e3569337d8a3,101010.0946989778,8990826.217511091,0.0,101010.0946989778,1,453,2.190265283424264e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
62,036b90f8-6bc3-11eb-a4fc-e3569337d8a3,101010.07473388029,8990828.556716094,0.0,101010.07473388029,1,439,1.0789940658985835e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
63,036cb1ea-6bc3-11eb-a4fc-e3569337d8a3,188274.76509356045,959652.8627628791,88217.24727876569,100057.51781479476,6,196,1.5546738893394274e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,49.05098,0.2451921
64,036db0d6-6bc3-11eb-a4fc-e3569337d8a3,192550.7553235983,75129.70733382959,110025.01410445057,82525.74121914773,12,267,3.079420059228843e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,77.33416,0.119791
65,036eb062-6bc3-11eb-a4fc-e3569337d8a3,101010.07771230614,8990827.21853312,0.0,101010.07771230614,2,439,2.5821803302361676e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,27.48539,0.08135017
66,036faf76-6bc3-11eb-a4fc-e3569337d8a3,101010.07616410236,8990828.11728652,0.0,101010.07616410236,1,468,4.3379996199165955e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
67,0370aee4-6bc3-11eb-a4fc-e3569337d8a3,101010.09710309078,8990826.017302368,0.0,101010.09710309078,1,472,5.558061233099985e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
68,0371b4a6-6bc3-11eb-a4fc-e3569337d8a3,101010.09641608884,8990825.947112221,0.0,101010.09641608884,1,482,1.9319202423600765e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
69,0372b874-6bc3-11eb-a4fc-e3569337d8a3,180363.4002121095,1465546.6386432427,157250.83793122094,23112.562280888556,13,124,4.308287829241624e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,79.84158,0.2619731
70,0373b828-6bc3-11eb-a4fc-e3569337d8a3,101010.08149476851,8990827.195496436,0.0,101010.08149476851,1,460,6.024601350100558e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
71,0374b6b0-6bc3-11eb-a4fc-e3569337d8a3,172209.5176560499,2473665.7994306404,143473.3354183508,28736.182237699097,6,144,5.684026540497823e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,74.18332,0.2267675
72,0375b6dc-6bc3-11eb-a4fc-e3569337d8a3,101010.08063851683,8990826.260331081,0.0025805212935665622,101010.07805799553,4,414,3.3132765277132396e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.65644,0.1794365
73,0376b5aa-6bc3-11eb-a4fc-e3569337d8a3,101010.07323200308,8990828.051705198,0.0,101010.07323200308,1,460,1.147011197825489e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
74,0377b4aa-6bc3-11eb-a4fc-e3569337d8a3,101010.08919244152,8990826.09248835,0.0,101010.08919244152,1,483,1.8385031407423102e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
75,0378b896-6bc3-11eb-a4fc-e3569337d8a3,101010.09021071056,8990827.534026906,2.434491761960089e-06,101010.09020827607,2,439,7.557631664365126e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,49.97712,0.2140699
76,0379b822-6bc3-11eb-a4fc-e3569337d8a3,187834.4918937732,1045631.052792882,85404.58621079958,102429.90568297362,8,214,2.041586328013637e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,54.42132,0.2901336
77,037ab6dc-6bc3-11eb-a4fc-e3569337d8a3,101010.08265139029,8990826.918914415,0.0,101010.08265139029,1,457,2.5255377754625003e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
78,037bb4e2-6bc3-11eb-a4fc-e3569337d8a3,190286.30373367542,304732.0728431274,126093.8963550051,64192.407378670316,2,443,3.5622274111746613e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,20.0717,0.1616958
79,037cb3e2-6bc3-11eb-a4fc-e3569337d8a3,101010.10522389178,8990825.153200557,0.0,101010.10522389178,1,438,1.4763804264342043e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
80,037db1fc-6bc3-11eb-a4fc-e3569337d8a3,101010.0961167777,8990825.846208991,1.7462298274040222e-10,101010.09611677752,2,442,6.524400853876453e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,42.16823,0.1457338
81,037eb5d4-6bc3-11eb-a4fc-e3569337d8a3,142829.20390759825,6046078.275275091,102730.34530520946,40098.8586023888,20,129,8.910063946352957e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.50342,0.1787233
82,037fb506-6bc3-11eb-a4fc-e3569337d8a3,174402.16032000835,2589466.9283996993,133272.43196510157,41129.72835490677,8,258,2.0161663068057205e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.64767,0.1167296
83,0380b60e-6bc3-11eb-a4fc-e3569337d8a3,101010.09301112266,8990829.527542997,0.0,101010.09301112266,1,450,1.459436962647236e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
84,0381b496-6bc3-11eb-a4fc-e3569337d8a3,101210.2621596955,8779961.953913141,17456.612087642075,83753.65007205342,8,355,2.0438615262178959e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,74.4043,0.18997
85,0382b2ce-6bc3-11eb-a4fc-e3569337d8a3,101010.10011857009,8990825.869977457,0.0,101010.10011857009,1,444,5.487227157215815e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
86,0383b1b0-6bc3-11eb-a4fc-e3569337d8a3,170349.96300705813,2957577.439314112,147450.4706940463,22899.492313011844,6,335,1.9615220151275707e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,69.35151,0.1231198
87,0384b3da-6bc3-11eb-a4fc-e3569337d8a3,98583.12097397039,9252822.381019529,44167.32300184758,54415.79797212281,2,426,1.380463954134598e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,23.57886,0.182228
88,0385b276-6bc3-11eb-a4fc-e3569337d8a3,101010.08628678371,8990827.321112484,0.0,101010.08628678371,1,461,1.3418278695251792e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
89,0386b068-6bc3-11eb-a4fc-e3569337d8a3,190744.783776669,296244.23245768424,117554.49894210402,73190.28483456498,17,121,8.557564006930764e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,70.10262,0.2945439
90,0387b008-6bc3-11eb-a4fc-e3569337d8a3,101010.08564492532,8990827.617742667,0.0,101010.08564492532,1,462,1.4720359714236604e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
91,0388aed6-6bc3-11eb-a4fc-e3569337d8a3,101010.0915596781,8990826.382773569,0.0,101010.0915596781,1,416,1.2752605357008054e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
92,0389ae8a-6bc3-11eb-a4fc-e3569337d8a3,101010.09472210243,8990826.622082906,2.9103830456733704e-11,101010.0947221024,2,434,2.6801387914020783e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,41.30287,0.1409754
93,038ab0aa-6bc3-11eb-a4fc-e3569337d8a3,101010.08840681061,8990826.553024244,0.0,101010.08840681061,1,445,7.104054488748954e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
94,038baf5a-6bc3-11eb-a4fc-e3569337d8a3,101010.09843617324,8990825.455952682,0.0,101010.09843617324,1,503,6.586932691463537e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
95,038cad4c-6bc3-11eb-a4fc-e3569337d8a3,101010.07850490187,8990827.974548567,0.0,101010.07850490187,1,443,1.9257560779918564e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
96,038dac38-6bc3-11eb-a4fc-e3569337d8a3,101010.09345499834,8990825.49000052,0.0,101010.09345499834,1,436,1.2457429638678573e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
97,038eaaf2-6bc3-11eb-a4fc-e3569337d8a3,101010.09640742818,8990825.882489454,0.0,101010.09640742818,1,457,1.2300144036258945e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
98,038fa952-6bc3-11eb-a4fc-e3569337d8a3,101010.08931739128,8990826.267700043,0.0,101010.08931739128,1,456,4.131196799717274e-09,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
99,0390af6e-6bc3-11eb-a4fc-e3569337d8a3,101010.09404082483,8990826.539123995,0.0,101010.09404082483,1,470,2.1121700757568274e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,,
100,0391ae0a-6bc3-11eb-a4fc-e3569337d8a3,180580.53480943563,1438334.8608044619,154649.86284119682,25930.671968238814,3,179,9.463069686347004e-08,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,48.57537,0.006968298
101,0392ac6a-6bc3-11eb-a4fc-e3569337d8a3,101047.5056713969,8959516.444041181,2595.1400343060523,98452.36563709084,9,310,2.7921639576949696e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,79.2451,0.117056
102,0393aa16-6bc3-11eb-a4fc-e3569337d8a3,101010.07989799559,8990826.611332893,0.048487146792467684,101010.0314108488,3,399,1.0935142565071446e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,66.08964,0.243965
103,0394a8d0-6bc3-11eb-a4fc-e3569337d8a3,192732.02720485692,523979.7177145633,57214.02764824056,135517.99955661636,10,245,2.9310794631757454e-07,1.2,1000000.0,0.01,0.0,100,1e-08,0.1,1e-07,0.9,100000.0,10000000.0,79.0572,0.180712
